Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:20:43.899    01 Jan 2029 18:25:52.291      308.39172491    
01 Jan 2029 19:55:09.940    01 Jan 2029 20:01:09.519      359.57897147    
01 Jan 2029 21:32:43.755    01 Jan 2029 21:35:12.406      148.65168032    
02 Jan 2029 00:44:21.804    02 Jan 2029 00:48:44.087      262.28323651    
02 Jan 2029 02:18:50.574    02 Jan 2029 02:25:07.009      376.43499206    
02 Jan 2029 17:28:53.136    02 Jan 2029 17:29:24.111      30.975580704    
02 Jan 2029 19:00:26.398    02 Jan 2029 19:06:46.165      379.76646853    
02 Jan 2029 20:36:54.578    02 Jan 2029 20:41:12.980      258.40229611    
02 Jan 2029 23:50:21.333    02 Jan 2029 23:52:56.785      155.45231357    
03 Jan 2029 01:24:26.181    03 Jan 2029 01:30:25.556      359.37554111    
03 Jan 2029 02:59:47.909    03 Jan 2029 03:04:43.384      295.47502615    
03 Jan 2029 18:06:14.790    03 Jan 2029 18:12:08.174      353.38415054    
03 Jan 2029 19:41:30.127    03 Jan 2029 19:47:02.286      332.15940994    
03 Jan 2029 21:19:56.993    03 Jan 2029 21:20:32.524      35.531722696    
04 Jan 2029 00:30:10.425    04 Jan 2029 00:35:16.502      306.07629289    
04 Jan 2029 02:04:53.480    04 Jan 2029 02:10:59.715      366.23532430    
04 Jan 2029 17:12:52.660    04 Jan 2029 17:16:58.328      245.66848241    
04 Jan 2029 18:46:29.965    04 Jan 2029 18:52:43.065      373.09984525    
04 Jan 2029 20:23:34.718    04 Jan 2029 20:26:57.061      202.34345966    
04 Jan 2029 23:36:02.189    04 Jan 2029 23:39:42.492      220.30287241    
05 Jan 2029 01:10:20.691    05 Jan 2029 01:16:34.531      373.83946041    
05 Jan 2029 02:46:24.814    05 Jan 2029 02:49:43.081      198.26662790    
05 Jan 2029 17:51:57.924    05 Jan 2029 17:58:12.690      374.76675999    
05 Jan 2029 19:27:55.503    05 Jan 2029 19:32:50.125      294.62186240    
05 Jan 2029 22:42:11.768    05 Jan 2029 22:43:35.986      84.218752733    
06 Jan 2029 00:15:58.963    06 Jan 2029 00:21:38.828      339.86538680    
06 Jan 2029 01:51:00.384    06 Jan 2029 01:56:37.557      337.17287412    
06 Jan 2029 16:58:02.828    06 Jan 2029 17:03:22.855      320.02712121    
06 Jan 2029 18:32:39.889    06 Jan 2029 18:38:34.230      354.34149894    
06 Jan 2029 20:10:21.993    06 Jan 2029 20:12:32.918      130.92505240    
06 Jan 2029 23:21:44.889    06 Jan 2029 23:26:17.020      272.13086056    
07 Jan 2029 00:56:16.212    07 Jan 2029 01:02:31.733      375.52091345    
07 Jan 2029 16:05:28.730    07 Jan 2029 16:07:29.772      121.04270998    
07 Jan 2029 17:37:49.946    07 Jan 2029 17:44:09.087      379.14162499    
07 Jan 2029 19:14:25.735    07 Jan 2029 19:18:32.959      247.22419654    
07 Jan 2029 22:27:39.789    07 Jan 2029 22:30:29.820      170.03130466    
08 Jan 2029 00:01:47.473    08 Jan 2029 00:07:50.707      363.23364041    
08 Jan 2029 01:37:15.670    08 Jan 2029 01:41:56.115      280.44478839    
08 Jan 2029 16:43:31.061    08 Jan 2029 16:49:30.156      359.09449537    
08 Jan 2029 18:18:55.363    08 Jan 2029 18:24:20.237      324.87419844    
08 Jan 2029 23:07:27.787    08 Jan 2029 23:12:41.483      313.69594547    
09 Jan 2029 00:42:13.965    09 Jan 2029 00:48:15.863      361.89762434    
09 Jan 2029 15:49:58.171    09 Jan 2029 15:54:22.856      264.68509590    
09 Jan 2029 17:23:49.109    09 Jan 2029 17:29:58.984      369.87454182    
09 Jan 2029 19:01:01.129    09 Jan 2029 19:04:09.957      188.82775332    
09 Jan 2029 22:13:15.558    09 Jan 2029 22:17:07.076      231.51848121    
09 Jan 2029 23:47:36.359    09 Jan 2029 23:53:51.539      375.18051787    
10 Jan 2029 01:23:54.577    10 Jan 2029 01:26:40.117      165.53958912    
10 Jan 2029 16:29:10.468    10 Jan 2029 16:35:27.025      376.55724327    
10 Jan 2029 18:05:15.838    10 Jan 2029 18:10:01.322      285.48474766    
10 Jan 2029 21:19:17.918    10 Jan 2029 21:21:02.966      105.04797396    
10 Jan 2029 22:53:10.537    10 Jan 2029 22:58:55.842      345.30411145    
11 Jan 2029 00:28:16.243    11 Jan 2029 00:33:44.588      328.34532664    
11 Jan 2029 15:35:07.372    11 Jan 2029 15:40:37.004      329.63193924    
11 Jan 2029 17:09:54.340    11 Jan 2029 17:15:43.293      348.95336211    
11 Jan 2029 18:47:44.862    11 Jan 2029 18:49:37.294      112.43218003    
11 Jan 2029 21:58:52.589    11 Jan 2029 22:03:33.607      281.01783302    
11 Jan 2029 23:33:26.395    11 Jan 2029 23:39:40.445      374.04972349    
12 Jan 2029 14:42:12.684    12 Jan 2029 14:44:56.339      163.65445236    
12 Jan 2029 16:14:58.211    12 Jan 2029 16:21:16.210      377.99882856    
12 Jan 2029 17:51:41.080    12 Jan 2029 17:55:37.313      236.23348027    
12 Jan 2029 21:04:43.119    12 Jan 2029 21:07:46.142      183.02250513    
12 Jan 2029 22:38:53.279    12 Jan 2029 22:44:59.701      366.42234551    
13 Jan 2029 00:14:28.316    13 Jan 2029 00:18:52.631      264.31498941    
13 Jan 2029 15:20:32.416    13 Jan 2029 15:26:36.049      363.63295773    
13 Jan 2029 16:56:04.910    13 Jan 2029 17:01:22.524      317.61358604    
13 Jan 2029 21:44:29.668    13 Jan 2029 21:49:50.159      320.49117680    
