Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:20:37.268    01 Jan 2029 18:26:02.000      324.73239644    
01 Jan 2029 19:55:15.688    01 Jan 2029 20:01:04.070      348.38218172    
02 Jan 2029 00:44:43.154    02 Jan 2029 00:48:28.245      225.09096942    
02 Jan 2029 02:18:53.306    02 Jan 2029 02:25:09.185      375.87953873    
02 Jan 2029 03:55:37.856    02 Jan 2029 03:57:13.163      95.307309064    
02 Jan 2029 17:28:08.434    02 Jan 2029 17:30:20.842      132.40844496    
02 Jan 2029 19:00:30.842    02 Jan 2029 19:06:49.479      378.63639363    
02 Jan 2029 20:37:15.738    02 Jan 2029 20:40:58.000      222.26227481    
02 Jan 2029 23:51:37.553    02 Jan 2029 23:51:51.455      13.901563478    
03 Jan 2029 01:24:37.947    03 Jan 2029 01:30:25.754      347.80708174    
03 Jan 2029 02:59:42.897    03 Jan 2029 03:04:58.656      315.75835068    
03 Jan 2029 18:06:19.028    03 Jan 2029 18:12:20.024      360.99657499    
03 Jan 2029 19:41:44.703    03 Jan 2029 19:47:00.454      315.75097261    
04 Jan 2029 00:30:33.035    04 Jan 2029 00:35:12.035      278.99954690    
04 Jan 2029 02:04:59.660    04 Jan 2029 02:11:11.563      371.90373363    
04 Jan 2029 17:12:54.896    04 Jan 2029 17:17:21.315      266.41899284    
04 Jan 2029 18:46:42.815    04 Jan 2029 18:52:50.481      367.66562263    
04 Jan 2029 20:24:11.525    04 Jan 2029 20:26:38.639      147.11393154    
04 Jan 2029 23:36:43.417    04 Jan 2029 23:39:24.759      161.34250585    
05 Jan 2029 01:10:36.180    05 Jan 2029 01:16:44.026      367.84617794    
05 Jan 2029 02:46:14.685    05 Jan 2029 02:50:17.152      242.46664778    
05 Jan 2029 17:52:11.137    05 Jan 2029 17:58:28.187      377.04942024    
05 Jan 2029 19:28:19.332    05 Jan 2029 19:32:51.200      271.86784367    
06 Jan 2029 00:16:24.333    06 Jan 2029 00:21:44.546      320.21210751    
06 Jan 2029 01:51:08.884    06 Jan 2029 01:57:00.600      351.71636293    
06 Jan 2029 16:58:17.088    06 Jan 2029 17:03:46.600      329.51237642    
06 Jan 2029 18:33:00.774    06 Jan 2029 18:38:45.786      345.01168288    
06 Jan 2029 23:22:23.536    06 Jan 2029 23:26:14.744      231.20770475    
07 Jan 2029 00:56:35.205    07 Jan 2029 01:02:51.111      375.90629817    
07 Jan 2029 02:33:43.301    07 Jan 2029 02:34:28.291      44.990208407    
07 Jan 2029 16:05:36.209    07 Jan 2029 16:08:10.378      154.16969850    
07 Jan 2029 17:38:11.136    07 Jan 2029 17:44:28.859      377.72352265    
07 Jan 2029 19:15:00.306    07 Jan 2029 19:18:35.222      214.91662308    
07 Jan 2029 22:28:59.864    07 Jan 2029 22:29:50.726      50.862052187    
08 Jan 2029 00:02:16.180    08 Jan 2029 00:08:06.376      350.19601844    
08 Jan 2029 01:37:23.736    08 Jan 2029 01:42:33.519      309.78271421    
08 Jan 2029 16:43:54.236    08 Jan 2029 16:49:57.371      363.13531440    
08 Jan 2029 18:19:24.283    08 Jan 2029 18:24:35.633      311.34973196    
08 Jan 2029 23:08:07.689    08 Jan 2029 23:12:51.143      283.45463520    
09 Jan 2029 00:42:35.774    09 Jan 2029 00:48:46.198      370.42439268    
09 Jan 2029 15:50:23.690    09 Jan 2029 15:54:57.981      274.29082012    
09 Jan 2029 17:24:17.709    09 Jan 2029 17:30:23.251      365.54196342    
09 Jan 2029 19:01:51.471    09 Jan 2029 19:04:08.216      136.74531447    
09 Jan 2029 22:14:13.835    09 Jan 2029 22:17:02.835      169.00022118    
09 Jan 2029 23:48:08.472    09 Jan 2029 23:54:17.454      368.98153438    
10 Jan 2029 01:23:51.383    10 Jan 2029 01:27:43.135      231.75224547    
10 Jan 2029 16:29:41.241    10 Jan 2029 16:35:58.648      377.40659744    
10 Jan 2029 18:05:53.330    10 Jan 2029 18:10:19.776      266.44560455    
10 Jan 2029 22:53:53.058    10 Jan 2029 22:59:16.417      323.35917101    
11 Jan 2029 00:28:39.329    11 Jan 2029 00:34:27.821      348.49170229    
11 Jan 2029 15:35:41.881    11 Jan 2029 15:41:15.297      333.41592816    
11 Jan 2029 17:10:30.102    11 Jan 2029 17:16:11.989      341.88671492    
11 Jan 2029 21:59:48.595    11 Jan 2029 22:03:45.023      236.42785409    
11 Jan 2029 23:34:01.556    11 Jan 2029 23:40:17.342      375.78562328    
12 Jan 2029 14:42:51.279    12 Jan 2029 14:45:41.755      170.47663517    
12 Jan 2029 16:15:35.850    12 Jan 2029 16:21:52.612      376.76156127    
12 Jan 2029 17:52:28.796    12 Jan 2029 17:55:56.991      208.19463115    
12 Jan 2029 21:06:15.943    12 Jan 2029 21:07:24.535      68.592113745    
12 Jan 2029 22:39:38.900    12 Jan 2029 22:45:31.077      352.17677867    
13 Jan 2029 00:14:48.822    13 Jan 2029 00:19:53.030      304.20776519    
13 Jan 2029 15:21:14.115    13 Jan 2029 15:27:18.917      364.80140216    
13 Jan 2029 16:56:47.934    13 Jan 2029 17:01:55.277      307.34333585    
13 Jan 2029 21:45:26.882    13 Jan 2029 21:50:14.112      287.23010507    
13 Jan 2029 23:19:56.232    13 Jan 2029 23:26:05.207      368.97470795    
14 Jan 2029 14:27:37.701    14 Jan 2029 14:32:18.394      280.69303877    
14 Jan 2029 16:01:36.850    14 Jan 2029 16:07:40.399      363.54865391    
14 Jan 2029 17:39:15.268    14 Jan 2029 17:41:22.255      126.98735342    
14 Jan 2029 20:51:29.020    14 Jan 2029 20:54:24.407      175.38659176    
14 Jan 2029 22:25:25.171    14 Jan 2029 22:31:35.030      369.85804749    
15 Jan 2029 00:01:12.199    15 Jan 2029 00:04:53.890      221.69091840    
15 Jan 2029 15:06:55.813    15 Jan 2029 15:13:13.372      377.55817326    
15 Jan 2029 16:43:11.261    15 Jan 2029 16:47:32.824      261.56299612    
