Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 21:31:14.814    01 Jan 2029 21:35:46.873      272.05902210    
01 Jan 2029 23:07:09.529    01 Jan 2029 23:12:12.227      302.69810072    
02 Jan 2029 00:44:21.279    02 Jan 2029 00:47:09.814      168.53497872    
02 Jan 2029 20:35:22.986    02 Jan 2029 20:39:08.356      225.37003619    
02 Jan 2029 22:10:49.415    02 Jan 2029 22:15:56.400      306.98412876    
02 Jan 2029 23:47:29.117    02 Jan 2029 23:51:33.960      244.84321185    
03 Jan 2029 19:40:01.299    03 Jan 2029 19:42:02.649      121.34969949    
03 Jan 2029 21:14:34.398    03 Jan 2029 21:19:34.468      300.06990888    
03 Jan 2029 22:50:53.501    03 Jan 2029 22:55:36.444      282.94337547    
04 Jan 2029 20:18:26.277    04 Jan 2029 20:23:05.995      279.71864379    
04 Jan 2029 21:54:25.399    04 Jan 2029 21:59:27.461      302.06216824    
04 Jan 2029 23:31:47.071    04 Jan 2029 23:34:12.904      145.83378107    
05 Jan 2029 19:22:29.267    05 Jan 2029 19:26:28.040      238.77278423    
05 Jan 2029 20:58:02.394    05 Jan 2029 21:03:10.727      308.33267807    
05 Jan 2029 22:34:46.674    05 Jan 2029 22:38:42.279      235.60516820    
06 Jan 2029 18:26:55.765    06 Jan 2029 18:29:29.343      153.57831448    
06 Jan 2029 20:01:44.342    06 Jan 2029 20:06:47.764      303.42128127    
06 Jan 2029 21:38:07.013    06 Jan 2029 21:42:45.587      278.57440871    
07 Jan 2029 19:05:32.707    07 Jan 2029 19:10:18.487      285.77956036    
07 Jan 2029 20:41:35.808    07 Jan 2029 20:46:36.242      300.43405301    
07 Jan 2029 22:19:10.602    07 Jan 2029 22:21:06.165      115.56322917    
08 Jan 2029 18:09:31.072    08 Jan 2029 18:13:40.619      249.54709746    
08 Jan 2029 19:45:09.966    08 Jan 2029 19:50:18.625      308.65856112    
08 Jan 2029 21:21:59.188    08 Jan 2029 21:25:43.596      224.40738645    
09 Jan 2029 17:13:48.926    09 Jan 2029 17:16:45.847      176.92063563    
09 Jan 2029 18:48:48.999    09 Jan 2029 18:53:54.601      305.60216551    
09 Jan 2029 20:25:15.180    09 Jan 2029 20:29:48.094      272.91438578    
10 Jan 2029 17:52:34.060    10 Jan 2029 17:57:24.413      290.35318490    
10 Jan 2029 19:28:40.817    10 Jan 2029 19:33:38.531      297.71320143    
10 Jan 2029 21:06:36.856    10 Jan 2029 21:07:44.639      67.783384665    
11 Jan 2029 16:56:28.223    11 Jan 2029 17:00:46.321      258.09774951    
11 Jan 2029 18:32:12.174    11 Jan 2029 18:37:20.101      307.92719722    
11 Jan 2029 20:09:06.914    11 Jan 2029 20:12:37.712      210.79763988    
12 Jan 2029 16:00:39.120    12 Jan 2029 16:03:53.901      194.78072659    
12 Jan 2029 17:35:48.392    12 Jan 2029 17:40:55.040      306.64833232    
