Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 19:54:57.053    01 Jan 2029 20:01:11.752      374.69920416    
01 Jan 2029 21:30:53.659    01 Jan 2029 21:36:52.168      358.50875404    
01 Jan 2029 23:07:19.446    01 Jan 2029 23:12:55.942      336.49568571    
02 Jan 2029 00:43:06.622    02 Jan 2029 00:49:22.075      375.45261959    
02 Jan 2029 02:19:05.454    02 Jan 2029 02:24:21.095      315.64107675    
02 Jan 2029 19:00:13.281    02 Jan 2029 19:05:50.223      336.94113378    
02 Jan 2029 20:35:27.468    02 Jan 2029 20:41:42.227      374.75871965    
02 Jan 2029 22:11:55.911    02 Jan 2029 22:17:31.349      335.43869681    
02 Jan 2029 23:47:56.662    02 Jan 2029 23:53:57.963      361.30058002    
03 Jan 2029 01:23:39.337    03 Jan 2029 01:29:44.903      365.56611399    
03 Jan 2029 18:06:06.499    03 Jan 2029 18:10:03.729      237.22942639    
03 Jan 2029 19:40:10.001    03 Jan 2029 19:46:31.968      381.96700697    
03 Jan 2029 21:16:26.787    03 Jan 2029 21:22:12.482      345.69434394    
03 Jan 2029 22:52:43.145    03 Jan 2029 22:58:28.370      345.22431688    
04 Jan 2029 00:28:24.319    04 Jan 2029 00:34:43.775      379.45676517    
04 Jan 2029 02:04:55.990    04 Jan 2029 02:08:42.676      226.68606833    
04 Jan 2029 18:45:07.455    04 Jan 2029 18:51:16.999      369.54408759    
04 Jan 2029 20:20:56.207    04 Jan 2029 20:26:58.635      362.42793761    
04 Jan 2029 21:57:23.428    04 Jan 2029 22:02:58.894      335.46618421    
04 Jan 2029 23:33:12.973    04 Jan 2029 23:39:26.299      373.32590172    
05 Jan 2029 01:09:06.350    05 Jan 2029 01:14:37.916      331.56640087    
05 Jan 2029 17:50:28.189    05 Jan 2029 17:55:50.167      321.97806617    
05 Jan 2029 19:25:29.754    05 Jan 2029 19:31:47.199      377.44539161    
05 Jan 2029 21:01:56.749    05 Jan 2029 21:07:33.723      336.97444587    
05 Jan 2029 22:38:00.821    05 Jan 2029 22:43:58.716      357.89511669    
06 Jan 2029 00:13:41.983    06 Jan 2029 00:19:53.421      371.43798008    
06 Jan 2029 16:56:34.218    06 Jan 2029 16:59:50.216      195.99810551    
06 Jan 2029 18:30:13.356    06 Jan 2029 18:36:34.580      381.22486153    
