Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:20:21.226    01 Jan 2029 18:26:27.031      365.80446577    
01 Jan 2029 19:55:53.015    01 Jan 2029 20:00:24.666      271.65072273    
02 Jan 2029 02:19:15.838    02 Jan 2029 02:25:07.241      351.40367037    
02 Jan 2029 03:54:13.353    02 Jan 2029 03:58:45.974      272.62082911    
02 Jan 2029 17:27:21.036    02 Jan 2029 17:31:50.745      269.70913291    
02 Jan 2029 19:00:54.352    02 Jan 2029 19:06:51.218      356.86660280    
03 Jan 2029 01:25:43.739    03 Jan 2029 01:30:05.872      262.13319206    
03 Jan 2029 02:59:38.639    03 Jan 2029 03:05:42.693      364.05473395    
03 Jan 2029 18:06:39.297    03 Jan 2029 18:12:56.133      376.83623303    
03 Jan 2029 19:42:59.014    03 Jan 2029 19:46:28.508      209.49431041    
04 Jan 2029 02:05:35.600    04 Jan 2029 02:11:43.623      368.02240473    
04 Jan 2029 03:41:17.050    04 Jan 2029 03:44:15.466      178.41556000    
04 Jan 2029 17:13:11.439    04 Jan 2029 17:18:35.713      324.27417592    
04 Jan 2029 18:47:36.598    04 Jan 2029 18:53:06.963      330.36419990    
05 Jan 2029 01:11:52.619    05 Jan 2029 01:17:00.211      307.59226391    
05 Jan 2029 02:46:10.736    05 Jan 2029 02:51:50.818      340.08196994    
05 Jan 2029 16:21:30.215    05 Jan 2029 16:22:50.470      80.255453847    
05 Jan 2029 17:53:02.701    05 Jan 2029 17:59:18.816      376.11518389    
05 Jan 2029 19:30:24.870    05 Jan 2029 19:32:11.226      106.35521075    
06 Jan 2029 00:18:42.958    06 Jan 2029 00:21:19.339      156.38083712    
06 Jan 2029 01:51:56.171    06 Jan 2029 01:58:10.307      374.13590349    
06 Jan 2029 16:59:12.479    06 Jan 2029 17:05:08.944      356.46535554    
06 Jan 2029 18:34:24.105    06 Jan 2029 18:39:16.319      292.21393378    
07 Jan 2029 00:58:03.662    07 Jan 2029 01:03:43.488      339.82559874    
