Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 19:55:05.906    01 Jan 2029 20:00:53.987      348.08148084    
01 Jan 2029 21:30:38.790    01 Jan 2029 21:36:59.407      380.61723998    
01 Jan 2029 23:06:55.412    01 Jan 2029 23:13:08.013      372.60146200    
02 Jan 2029 00:42:57.572    02 Jan 2029 00:49:16.171      378.59820107    
02 Jan 2029 02:19:38.009    02 Jan 2029 02:23:37.450      239.44182449    
02 Jan 2029 19:00:22.071    02 Jan 2029 19:05:04.671      282.59991022    
02 Jan 2029 20:35:07.795    02 Jan 2029 20:41:30.297      382.50171540    
02 Jan 2029 22:11:20.427    02 Jan 2029 22:17:32.783      372.35667229    
02 Jan 2029 23:47:27.807    02 Jan 2029 23:53:48.126      380.31883616    
03 Jan 2029 01:23:38.687    03 Jan 2029 01:29:07.052      328.36465049    
03 Jan 2029 18:06:43.780    03 Jan 2029 18:08:19.965      96.184494195    
03 Jan 2029 19:39:45.690    03 Jan 2029 19:45:59.083      373.39312469    
03 Jan 2029 21:15:43.264    03 Jan 2029 21:21:59.479      376.21574913    
03 Jan 2029 22:51:56.932    03 Jan 2029 22:58:13.291      376.35869997    
04 Jan 2029 00:27:58.690    04 Jan 2029 00:34:05.243      366.55304568    
04 Jan 2029 18:44:38.595    04 Jan 2029 18:50:21.219      342.62400221    
04 Jan 2029 20:20:06.721    04 Jan 2029 20:26:28.083      381.36222531    
04 Jan 2029 21:56:23.122    04 Jan 2029 22:02:35.878      372.75590098    
04 Jan 2029 23:32:25.543    04 Jan 2029 23:38:45.508      379.96452117    
05 Jan 2029 01:09:00.055    05 Jan 2029 01:13:16.176      256.12137218    
05 Jan 2029 17:49:57.276    05 Jan 2029 17:54:27.063      269.78752655    
05 Jan 2029 19:24:34.819    05 Jan 2029 19:30:57.044      382.22591977    
05 Jan 2029 21:00:46.028    05 Jan 2029 21:06:58.974      372.94548643    
05 Jan 2029 22:36:54.029    05 Jan 2029 22:43:14.526      380.49667667    
06 Jan 2029 00:13:02.818    06 Jan 2029 00:18:38.584      335.76512301    
06 Jan 2029 18:29:12.482    06 Jan 2029 18:35:23.457      370.97471219    
06 Jan 2029 20:05:07.021    06 Jan 2029 20:11:24.085      377.06456236    
06 Jan 2029 21:41:21.108    06 Jan 2029 21:47:37.307      376.19882638    
06 Jan 2029 23:17:22.349    06 Jan 2029 23:23:32.214      369.86556292    
07 Jan 2029 17:34:06.141    07 Jan 2029 17:39:42.413      336.27171036    
07 Jan 2029 19:09:29.081    07 Jan 2029 19:15:50.992      381.91038732    
07 Jan 2029 20:45:45.122    07 Jan 2029 20:51:57.955      372.83305273    
07 Jan 2029 22:21:47.870    07 Jan 2029 22:28:08.910      381.03947259    
07 Jan 2029 23:58:17.165    08 Jan 2029 00:02:48.284      271.11972927    
08 Jan 2029 16:39:27.940    08 Jan 2029 16:43:42.838      254.89804975    
08 Jan 2029 18:13:56.361    08 Jan 2029 18:20:17.969      381.60823302    
08 Jan 2029 19:50:05.929    08 Jan 2029 19:56:19.393      373.46374359    
08 Jan 2029 21:26:14.557    08 Jan 2029 21:32:35.029      380.47156020    
08 Jan 2029 23:02:21.473    08 Jan 2029 23:08:03.991      342.51843392    
09 Jan 2029 17:18:33.925    09 Jan 2029 17:24:41.914      367.98892699    
09 Jan 2029 18:54:25.120    09 Jan 2029 19:00:42.915      377.79582976    
09 Jan 2029 20:30:39.556    09 Jan 2029 20:36:55.467      375.91129525    
09 Jan 2029 22:06:40.399    09 Jan 2029 22:12:53.162      372.76250110    
09 Jan 2029 23:44:14.019    09 Jan 2029 23:46:01.569      107.55044982    
10 Jan 2029 16:23:28.573    10 Jan 2029 16:28:57.491      328.91762758    
10 Jan 2029 17:58:45.858    10 Jan 2029 18:05:08.099      382.24074914    
10 Jan 2029 19:35:01.385    10 Jan 2029 19:41:14.216      372.83146887    
10 Jan 2029 21:11:04.526    10 Jan 2029 21:17:26.342      381.81682642    
10 Jan 2029 22:47:29.194    10 Jan 2029 22:52:13.848      284.65434769    
11 Jan 2029 15:28:54.291    11 Jan 2029 15:32:51.743      237.45253013    
11 Jan 2029 17:03:12.425    11 Jan 2029 17:09:33.042      380.61640388    
11 Jan 2029 18:39:20.117    11 Jan 2029 18:45:34.023      373.90589443    
11 Jan 2029 20:15:29.374    11 Jan 2029 20:21:49.615      380.24177587    
11 Jan 2029 21:51:34.623    11 Jan 2029 21:57:23.258      348.63488887    
12 Jan 2029 16:07:50.045    12 Jan 2029 16:13:54.426      364.38110985    
12 Jan 2029 17:43:37.567    12 Jan 2029 17:49:55.965      378.39738397    
12 Jan 2029 19:19:52.273    12 Jan 2029 19:26:07.770      375.49751317    
12 Jan 2029 20:55:52.838    12 Jan 2029 21:02:08.077      375.23900931    
12 Jan 2029 22:33:07.774    12 Jan 2029 22:35:39.043      151.26900104    
13 Jan 2029 15:12:45.971    13 Jan 2029 15:18:06.407      320.43648614    
13 Jan 2029 16:47:57.077    13 Jan 2029 16:54:19.410      382.33264791    
13 Jan 2029 18:24:11.925    13 Jan 2029 18:30:24.677      372.75208072    
13 Jan 2029 20:00:15.519    13 Jan 2029 20:06:37.813      382.29361076    
13 Jan 2029 21:36:36.071    13 Jan 2029 21:41:32.953      296.88233344    
14 Jan 2029 14:18:16.716    14 Jan 2029 14:21:53.451      216.73562065    
14 Jan 2029 15:52:23.061    14 Jan 2029 15:58:42.278      379.21691093    
14 Jan 2029 17:28:28.625    14 Jan 2029 17:34:42.894      374.26839340    
14 Jan 2029 19:04:38.503    14 Jan 2029 19:10:58.313      379.80914363    
14 Jan 2029 20:40:42.287    14 Jan 2029 20:46:36.411      354.12320903    
15 Jan 2029 14:57:00.920    15 Jan 2029 15:03:01.010      360.09057099    
15 Jan 2029 16:32:44.414    15 Jan 2029 16:39:03.272      378.85829917    
15 Jan 2029 18:08:59.298    15 Jan 2029 18:15:14.261      374.96253223    
15 Jan 2029 19:44:59.702    15 Jan 2029 19:51:16.994      377.29211343    
15 Jan 2029 21:22:01.419    15 Jan 2029 21:25:05.090      183.67134647    
16 Jan 2029 14:01:58.467    16 Jan 2029 14:07:09.144      310.67616421    
16 Jan 2029 15:37:02.809    16 Jan 2029 15:43:24.974      382.16533150    
16 Jan 2029 17:13:16.796    16 Jan 2029 17:19:29.395      372.59883208    
16 Jan 2029 18:49:20.903    16 Jan 2029 18:55:43.373      382.47008995    
16 Jan 2029 20:25:37.787    16 Jan 2029 20:30:45.704      307.91771163    
17 Jan 2029 13:07:35.870    17 Jan 2029 13:10:47.445      191.57475518    
17 Jan 2029 14:41:28.356    17 Jan 2029 14:47:45.730      377.37404695    
17 Jan 2029 16:17:31.523    17 Jan 2029 16:23:46.073      374.54939011    
17 Jan 2029 17:53:42.008    17 Jan 2029 18:00:01.188      379.17925901    
17 Jan 2029 19:29:44.522    17 Jan 2029 19:35:43.513      358.99064925    
18 Jan 2029 13:46:06.661    18 Jan 2029 13:52:01.711      355.04952919    
18 Jan 2029 15:21:45.745    18 Jan 2029 15:28:04.913      379.16794092    
18 Jan 2029 16:58:00.703    18 Jan 2029 17:04:15.018      374.31454395    
18 Jan 2029 18:34:01.063    18 Jan 2029 18:40:19.985      378.92141521    
18 Jan 2029 20:10:52.412    18 Jan 2029 20:14:22.390      209.97833828    
19 Jan 2029 12:51:06.242    19 Jan 2029 12:56:05.692      299.45013503    
19 Jan 2029 14:26:03.150    19 Jan 2029 14:32:24.867      381.71720824    
19 Jan 2029 16:02:16.080    19 Jan 2029 16:08:28.458      372.37732698    
19 Jan 2029 17:38:20.755    19 Jan 2029 17:44:43.105      382.35005597    
19 Jan 2029 19:14:34.373    19 Jan 2029 19:19:52.221      317.84813516    
20 Jan 2029 11:56:52.952    20 Jan 2029 11:59:32.704      159.75189703    
20 Jan 2029 13:30:28.419    20 Jan 2029 13:36:43.469      375.04976175    
20 Jan 2029 15:06:28.902    20 Jan 2029 15:12:43.650      374.74729501    
20 Jan 2029 16:42:39.970    20 Jan 2029 16:48:58.330      378.36088497    
20 Jan 2029 18:18:41.403    20 Jan 2029 18:24:44.649      363.24590051    
21 Jan 2029 12:35:07.401    21 Jan 2029 12:40:56.583      349.18222704    
21 Jan 2029 14:10:41.659    21 Jan 2029 14:17:00.974      379.31518194    
21 Jan 2029 15:46:56.573    21 Jan 2029 15:53:10.137      373.56379334    
21 Jan 2029 17:22:57.004    21 Jan 2029 17:29:17.134      380.13010032    
21 Jan 2029 18:59:39.824    21 Jan 2029 19:03:32.029      232.20439015    
22 Jan 2029 11:40:09.504    22 Jan 2029 11:44:56.027      286.52291342    
22 Jan 2029 13:14:58.204    22 Jan 2029 13:21:19.170      380.96565390    
22 Jan 2029 14:51:09.865    22 Jan 2029 14:57:21.959      372.09403510    
22 Jan 2029 16:27:15.154    22 Jan 2029 16:33:37.094      381.94082055    
22 Jan 2029 18:03:25.871    22 Jan 2029 18:08:52.617      326.74584357    
