Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:21:01.820    01 Jan 2029 18:25:27.224      265.40367322    
01 Jan 2029 19:55:01.609    01 Jan 2029 20:01:16.313      374.70396550    
01 Jan 2029 21:31:52.235    01 Jan 2029 21:36:02.136      249.90109939    
01 Jan 2029 23:08:52.489    01 Jan 2029 23:11:41.507      169.01792439    
02 Jan 2029 00:43:50.107    02 Jan 2029 00:49:04.896      314.78945946    
02 Jan 2029 02:18:48.491    02 Jan 2029 02:24:59.598      371.10708643    
02 Jan 2029 19:00:19.235    02 Jan 2029 19:06:36.165      376.92953021    
02 Jan 2029 20:36:21.554    02 Jan 2029 20:41:31.988      310.43392679    
02 Jan 2029 22:13:45.521    02 Jan 2029 22:16:31.718      166.19658207    
02 Jan 2029 23:49:19.904    02 Jan 2029 23:53:35.573      255.66980332    
03 Jan 2029 01:24:06.718    03 Jan 2029 01:30:20.604      373.88520580    
03 Jan 2029 03:00:05.371    03 Jan 2029 03:04:05.146      239.77483541    
03 Jan 2029 18:06:07.800    03 Jan 2029 18:11:40.729      332.92916317    
03 Jan 2029 19:41:03.718    03 Jan 2029 19:47:00.799      357.08083701    
03 Jan 2029 21:18:15.095    03 Jan 2029 21:21:46.457      211.36176721    
03 Jan 2029 22:54:44.462    03 Jan 2029 22:58:00.117      195.65472105    
04 Jan 2029 00:29:32.327    04 Jan 2029 00:35:16.902      344.57440873    
04 Jan 2029 02:04:44.855    04 Jan 2029 02:10:31.240      346.38464993    
04 Jan 2029 17:12:53.429    04 Jan 2029 17:16:04.306      190.87709627    
04 Jan 2029 18:46:04.940    04 Jan 2029 18:52:24.530      379.58950371    
04 Jan 2029 20:22:39.124    04 Jan 2029 20:27:12.653      273.52848582    
04 Jan 2029 21:59:52.716    04 Jan 2029 22:02:33.833      161.11664772    
04 Jan 2029 23:35:00.818    04 Jan 2029 23:39:54.412      293.59477741    
05 Jan 2029 01:09:53.252    05 Jan 2029 01:16:10.075      376.82317895    
05 Jan 2029 17:51:31.433    05 Jan 2029 17:57:38.213      366.78049711    
05 Jan 2029 19:27:10.847    05 Jan 2029 19:32:41.054      330.20679939    
05 Jan 2029 21:04:33.640    05 Jan 2029 21:07:32.740      179.10015257    
05 Jan 2029 22:40:27.922    05 Jan 2029 22:44:19.826      231.90399259    
06 Jan 2029 00:15:13.355    06 Jan 2029 00:21:19.332      365.97703103    
06 Jan 2029 01:50:49.019    06 Jan 2029 01:55:43.435      294.41614598    
06 Jan 2029 16:57:34.489    06 Jan 2029 17:02:31.185      296.69534146    
06 Jan 2029 18:31:57.975    06 Jan 2029 18:38:06.817      368.84179056    
06 Jan 2029 20:08:57.401    06 Jan 2029 20:12:51.785      234.38452851    
06 Jan 2029 21:45:46.414    06 Jan 2029 21:48:43.951      177.53647165    
06 Jan 2029 23:20:38.940    06 Jan 2029 23:26:06.188      327.24749325    
07 Jan 2029 00:55:41.822    07 Jan 2029 01:01:46.022      364.19939061    
07 Jan 2029 17:37:06.385    07 Jan 2029 17:43:25.854      379.46896272    
07 Jan 2029 19:13:21.566    07 Jan 2029 19:18:17.982      296.41614079    
07 Jan 2029 20:50:43.147    07 Jan 2029 20:53:24.531      161.38437409    
07 Jan 2029 22:26:05.899    07 Jan 2029 22:30:36.526      270.62621360    
08 Jan 2029 00:00:54.135    08 Jan 2029 00:07:10.866      376.73031270    
08 Jan 2029 01:37:14.256    08 Jan 2029 01:40:22.835      188.57852319    
08 Jan 2029 16:42:43.287    08 Jan 2029 16:48:31.932      348.64504554    
08 Jan 2029 18:17:56.793    08 Jan 2029 18:23:44.254      347.46078760    
08 Jan 2029 19:55:13.627    08 Jan 2029 19:58:31.190      197.56353248    
08 Jan 2029 21:31:29.302    08 Jan 2029 21:34:58.144      208.84216900    
08 Jan 2029 23:06:15.282    08 Jan 2029 23:12:09.261      353.97954688    
09 Jan 2029 00:41:35.095    09 Jan 2029 00:47:05.660      330.56477748    
09 Jan 2029 15:49:06.468    09 Jan 2029 15:53:07.752      241.28356132    
09 Jan 2029 17:22:49.755    09 Jan 2029 17:29:06.372      376.61737326    
09 Jan 2029 18:59:34.207    09 Jan 2029 19:03:52.574      258.36693841    
09 Jan 2029 20:36:39.638    09 Jan 2029 20:39:24.566      164.92710847    
09 Jan 2029 22:11:40.272    09 Jan 2029 22:16:47.429      307.15681126    
09 Jan 2029 23:46:35.871    09 Jan 2029 23:52:50.056      374.18495051    
10 Jan 2029 16:28:06.409    10 Jan 2029 16:34:19.824      373.41496814    
10 Jan 2029 18:04:00.017    10 Jan 2029 18:09:17.795      317.77800975    
10 Jan 2029 19:41:23.827    10 Jan 2029 19:44:13.760      169.93352839    
10 Jan 2029 21:17:05.013    10 Jan 2029 21:21:11.638      246.62546713    
10 Jan 2029 22:51:50.742    10 Jan 2029 22:58:02.281      371.53924563    
11 Jan 2029 00:27:39.098    11 Jan 2029 00:32:02.893      263.79493685    
11 Jan 2029 15:33:55.997    11 Jan 2029 15:39:16.119      320.12214088    
11 Jan 2029 17:08:39.732    11 Jan 2029 17:14:41.333      361.60114417    
11 Jan 2029 18:45:46.580    11 Jan 2029 18:49:26.189      219.60896021    
11 Jan 2029 20:22:23.345    11 Jan 2029 20:25:31.376      188.03075094    
11 Jan 2029 21:57:12.251    11 Jan 2029 22:02:50.609      338.35766483    
11 Jan 2029 23:32:20.404    11 Jan 2029 23:38:14.921      354.51661617    
12 Jan 2029 14:40:55.087    12 Jan 2029 14:43:19.093      144.00599665    
12 Jan 2029 16:13:39.429    12 Jan 2029 16:19:59.150      379.72017465    
12 Jan 2029 17:50:06.181    12 Jan 2029 17:54:48.349      282.16820365    
12 Jan 2029 19:27:23.215    12 Jan 2029 19:30:03.107      159.89219280    
12 Jan 2029 21:02:36.078    12 Jan 2029 21:07:20.922      284.84475540    
