Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:22:30.449    01 Jan 2029 18:23:40.337      69.887344725    
01 Jan 2029 19:54:56.141    01 Jan 2029 20:01:15.071      378.93051922    
01 Jan 2029 21:31:01.341    01 Jan 2029 21:36:46.631      345.28997296    
01 Jan 2029 23:07:31.081    01 Jan 2029 23:12:48.177      317.09594621    
02 Jan 2029 00:43:12.252    02 Jan 2029 00:49:21.583      369.33068822    
02 Jan 2029 02:18:59.100    02 Jan 2029 02:24:31.475      332.37504729    
02 Jan 2029 19:00:12.822    02 Jan 2029 19:06:02.034      349.21205803    
02 Jan 2029 20:35:35.953    02 Jan 2029 20:41:43.443      367.49076691    
02 Jan 2029 22:12:11.103    02 Jan 2029 22:17:26.885      315.78236514    
02 Jan 2029 23:48:09.162    02 Jan 2029 23:53:58.048      348.88586286    
03 Jan 2029 01:23:42.383    03 Jan 2029 01:29:54.634      372.25128348    
03 Jan 2029 18:06:03.778    03 Jan 2029 18:10:27.420      263.64168255    
03 Jan 2029 19:40:19.462    03 Jan 2029 19:46:40.370      380.90840309    
03 Jan 2029 21:16:43.914    03 Jan 2029 21:22:13.093      329.17897983    
03 Jan 2029 22:53:01.700    03 Jan 2029 22:58:29.427      327.72679342    
04 Jan 2029 00:28:35.343    04 Jan 2029 00:34:53.644      378.30117806    
04 Jan 2029 02:04:48.060    04 Jan 2029 02:09:10.497      262.43751047    
04 Jan 2029 18:45:18.207    04 Jan 2029 18:51:32.953      374.74557128    
04 Jan 2029 20:21:14.415    04 Jan 2029 20:27:05.578      351.16336446    
04 Jan 2029 21:57:46.649    04 Jan 2029 22:03:02.112      315.46295523    
04 Jan 2029 23:33:31.304    04 Jan 2029 23:39:36.391      365.08742014    
05 Jan 2029 01:09:12.867    05 Jan 2029 01:15:00.101      347.23368570    
05 Jan 2029 17:50:40.112    05 Jan 2029 17:56:14.493      334.38050060    
05 Jan 2029 19:25:49.016    05 Jan 2029 19:32:01.086      372.06925118    
05 Jan 2029 21:02:22.889    05 Jan 2029 21:07:40.914      318.02513235    
05 Jan 2029 22:38:25.795    05 Jan 2029 22:44:09.225      343.42997752    
06 Jan 2029 00:13:57.841    06 Jan 2029 00:20:14.452      376.61090610    
06 Jan 2029 01:51:30.170    06 Jan 2029 01:52:43.253      73.083123949    
06 Jan 2029 16:56:43.612    06 Jan 2029 17:00:27.303      223.69062372    
