Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 19:55:51.279    01 Jan 2029 19:59:48.329      237.05025378    
01 Jan 2029 21:30:38.101    01 Jan 2029 21:36:43.775      365.67434238    
01 Jan 2029 23:06:43.811    01 Jan 2029 23:12:58.899      375.08755670    
02 Jan 2029 00:43:09.782    02 Jan 2029 00:48:40.985      331.20308340    
02 Jan 2029 20:34:55.070    02 Jan 2029 20:40:43.152      348.08251339    
02 Jan 2029 22:10:47.478    02 Jan 2029 22:17:04.008      376.52963296    
02 Jan 2029 23:47:06.161    02 Jan 2029 23:53:03.374      357.21297552    
03 Jan 2029 01:24:27.421    03 Jan 2029 01:27:14.903      167.48202603    
03 Jan 2029 19:39:23.287    03 Jan 2029 19:44:35.893      312.60669306    
03 Jan 2029 21:14:52.614    03 Jan 2029 21:21:06.939      374.32466605    
03 Jan 2029 22:51:05.918    03 Jan 2029 22:57:16.047      370.12944482    
04 Jan 2029 00:27:47.413    04 Jan 2029 00:32:26.723      279.30968686    
04 Jan 2029 18:44:12.135    04 Jan 2029 18:48:13.838      241.70321021    
04 Jan 2029 20:19:01.077    04 Jan 2029 20:25:07.786      366.70933004    
04 Jan 2029 21:55:06.961    04 Jan 2029 22:01:22.762      375.80100365    
04 Jan 2029 23:31:33.103    04 Jan 2029 23:37:04.000      330.89687184    
05 Jan 2029 19:23:15.886    05 Jan 2029 19:29:05.322      349.43561439    
05 Jan 2029 20:59:08.749    05 Jan 2029 21:05:25.952      377.20291216    
05 Jan 2029 22:35:27.422    05 Jan 2029 22:41:24.868      357.44630413    
06 Jan 2029 00:12:50.937    06 Jan 2029 00:15:33.124      162.18639241    
06 Jan 2029 18:27:41.728    06 Jan 2029 18:32:56.397      314.66894802    
06 Jan 2029 20:03:11.967    06 Jan 2029 20:09:26.926      374.95924286    
06 Jan 2029 21:39:25.246    06 Jan 2029 21:45:35.818      370.57201685    
06 Jan 2029 23:16:07.318    06 Jan 2029 23:20:45.058      277.73992193    
07 Jan 2029 17:32:27.690    07 Jan 2029 17:36:33.161      245.47080004    
07 Jan 2029 19:07:18.433    07 Jan 2029 19:13:25.832      367.39932579    
07 Jan 2029 20:43:24.415    07 Jan 2029 20:49:40.677      376.26168123    
07 Jan 2029 22:19:50.679    07 Jan 2029 22:25:21.117      330.43753579    
08 Jan 2029 16:38:38.890    08 Jan 2029 16:38:51.449      12.558821880    
08 Jan 2029 18:11:31.125    08 Jan 2029 18:17:21.497      350.37174578    
08 Jan 2029 19:47:24.338    08 Jan 2029 19:53:41.930      377.59172455    
08 Jan 2029 21:23:42.954    08 Jan 2029 21:29:40.423      357.46871587    
08 Jan 2029 23:01:08.698    08 Jan 2029 23:03:45.465      156.76702776    
09 Jan 2029 17:15:54.664    09 Jan 2029 17:21:10.857      316.19258502    
09 Jan 2029 18:51:25.659    09 Jan 2029 18:57:40.937      375.27782517    
09 Jan 2029 20:27:38.863    09 Jan 2029 20:33:49.625      370.76264019    
09 Jan 2029 22:04:21.457    09 Jan 2029 22:08:57.502      276.04444795    
10 Jan 2029 16:20:37.903    10 Jan 2029 16:24:46.313      248.40981140    
10 Jan 2029 17:55:30.160    10 Jan 2029 18:01:37.895      367.73449170    
10 Jan 2029 19:31:36.176    10 Jan 2029 19:37:52.618      376.44125522    
10 Jan 2029 21:08:02.518    10 Jan 2029 21:13:32.302      329.78363042    
11 Jan 2029 15:26:30.852    11 Jan 2029 15:27:18.820      47.968657664    
11 Jan 2029 16:59:40.786    11 Jan 2029 17:05:31.681      350.89526216    
11 Jan 2029 18:35:34.258    11 Jan 2029 18:41:51.935      377.67732841    
11 Jan 2029 20:11:52.777    11 Jan 2029 20:17:50.025      357.24760273    
11 Jan 2029 21:49:20.746    11 Jan 2029 21:51:51.885      151.13916651    
12 Jan 2029 16:04:02.100    12 Jan 2029 16:09:19.301      317.20103987    
12 Jan 2029 17:39:33.713    12 Jan 2029 17:45:48.986      375.27235912    
12 Jan 2029 19:15:46.797    12 Jan 2029 19:21:57.474      370.67700019    
12 Jan 2029 20:52:29.867    12 Jan 2029 20:57:04.050      274.18238522    
13 Jan 2029 15:08:42.771    13 Jan 2029 15:12:53.357      250.58594561    
13 Jan 2029 16:43:36.291    13 Jan 2029 16:49:44.010      367.71854806    
13 Jan 2029 18:19:42.285    13 Jan 2029 18:25:58.610      376.32419817    
13 Jan 2029 19:56:08.669    13 Jan 2029 20:01:37.575      328.90530587    
14 Jan 2029 14:14:27.094    14 Jan 2029 14:15:30.534      63.440718432    
14 Jan 2029 15:47:44.905    14 Jan 2029 15:53:35.928      351.02319284    
14 Jan 2029 17:23:38.559    14 Jan 2029 17:29:56.013      377.45384120    
14 Jan 2029 18:59:56.951    14 Jan 2029 19:05:53.713      356.76176971    
14 Jan 2029 20:37:27.173    14 Jan 2029 20:39:52.393      145.22005100    
15 Jan 2029 14:52:04.077    15 Jan 2029 14:57:21.806      317.72886120    
15 Jan 2029 16:27:36.188    15 Jan 2029 16:33:51.136      374.94747592    
15 Jan 2029 18:03:49.121    15 Jan 2029 18:09:59.423      370.30262647    
15 Jan 2029 19:40:32.629    15 Jan 2029 19:45:04.751      272.12162234    
16 Jan 2029 13:56:42.330    16 Jan 2029 14:00:54.401      252.07117506    
16 Jan 2029 15:31:36.890    16 Jan 2029 15:37:44.257      367.36756928    
16 Jan 2029 17:07:42.820    16 Jan 2029 17:13:58.727      375.90740395    
16 Jan 2029 18:44:09.219    16 Jan 2029 18:49:37.001      327.78279763    
17 Jan 2029 13:02:20.570    17 Jan 2029 13:03:33.796      73.225435778    
17 Jan 2029 14:35:43.552    17 Jan 2029 14:41:34.337      350.78472791    
17 Jan 2029 16:11:37.324    17 Jan 2029 16:17:54.252      376.92820943    
17 Jan 2029 17:47:55.567    17 Jan 2029 17:53:51.569      356.00163974    
17 Jan 2029 19:25:28.108    17 Jan 2029 19:27:47.034      138.92592809    
18 Jan 2029 13:40:00.661    18 Jan 2029 13:45:18.484      317.82284612    
18 Jan 2029 15:15:33.166    18 Jan 2029 15:21:47.487      374.32081592    
18 Jan 2029 16:51:45.925    18 Jan 2029 16:57:55.565      369.63985440    
18 Jan 2029 18:28:29.846    18 Jan 2029 18:32:59.688      269.84179948    
19 Jan 2029 12:44:36.630    19 Jan 2029 12:48:49.578      252.94826558    
19 Jan 2029 14:19:32.036    19 Jan 2029 14:25:38.747      366.71071274    
19 Jan 2029 15:55:37.871    19 Jan 2029 16:01:53.072      375.20118576    
19 Jan 2029 17:32:04.266    19 Jan 2029 17:37:30.676      326.40985792    
20 Jan 2029 11:50:10.176    20 Jan 2029 11:51:29.893      79.717299831    
20 Jan 2029 13:23:36.799    20 Jan 2029 13:29:27.021      350.22210272    
20 Jan 2029 14:59:30.637    20 Jan 2029 15:05:46.758      376.12086494    
20 Jan 2029 16:35:48.719    20 Jan 2029 16:41:43.691      354.97183712    
20 Jan 2029 18:13:23.682    20 Jan 2029 18:15:35.869      132.18725575    
21 Jan 2029 12:27:51.912    21 Jan 2029 12:33:09.454      317.54233913    
21 Jan 2029 14:03:24.724    21 Jan 2029 14:09:38.147      373.42317036    
21 Jan 2029 15:39:37.296    21 Jan 2029 15:45:45.999      368.70317232    
21 Jan 2029 17:16:21.613    21 Jan 2029 17:20:48.954      267.34095180    
22 Jan 2029 11:32:25.705    22 Jan 2029 11:36:39.014      253.30934320    
22 Jan 2029 13:07:21.795    22 Jan 2029 13:13:27.584      365.78953142    
22 Jan 2029 14:43:27.512    22 Jan 2029 14:49:41.742      374.22949991    
22 Jan 2029 16:19:53.894    22 Jan 2029 16:25:18.691      324.79662958    
23 Jan 2029 10:37:55.454    23 Jan 2029 10:39:19.423      83.969302266    
23 Jan 2029 12:11:24.693    23 Jan 2029 12:17:14.081      349.38856456    
23 Jan 2029 13:47:18.558    23 Jan 2029 13:53:33.623      375.06508146    
23 Jan 2029 15:23:36.475    23 Jan 2029 15:29:30.167      353.69190165    
23 Jan 2029 17:01:13.994    23 Jan 2029 17:03:18.954      124.95925482    
24 Jan 2029 11:15:37.855    24 Jan 2029 11:20:54.810      316.95520724    
24 Jan 2029 12:51:10.902    24 Jan 2029 12:57:23.199      372.29701001    
24 Jan 2029 14:27:23.284    24 Jan 2029 14:33:30.805      367.52075348    
24 Jan 2029 16:04:07.984    24 Jan 2029 16:08:32.621      264.63721565    
25 Jan 2029 10:20:09.551    25 Jan 2029 10:24:22.800      253.24947912    
25 Jan 2029 11:55:06.182    25 Jan 2029 12:01:10.838      364.65559979    
25 Jan 2029 13:31:11.772    25 Jan 2029 13:37:24.801      373.02883911    
25 Jan 2029 15:07:38.136    25 Jan 2029 15:13:01.105      322.96923209    
26 Jan 2029 09:25:36.122    26 Jan 2029 09:27:02.712      86.589738855    
26 Jan 2029 10:59:07.226    26 Jan 2029 11:04:55.571      348.34506854    
26 Jan 2029 12:35:01.091    26 Jan 2029 12:41:14.896      373.80539048    
26 Jan 2029 14:11:18.845    26 Jan 2029 14:17:11.040      352.19519413    
26 Jan 2029 15:48:59.082    26 Jan 2029 15:50:56.306      117.22408882    
27 Jan 2029 10:03:18.453    27 Jan 2029 10:08:34.587      316.13375192    
27 Jan 2029 11:38:51.677    27 Jan 2029 11:45:02.672      370.99448049    
27 Jan 2029 13:15:03.873    27 Jan 2029 13:21:10.006      366.13310887    
27 Jan 2029 14:51:48.948    27 Jan 2029 14:56:10.715      261.76777052    
28 Jan 2029 09:07:48.097    28 Jan 2029 09:12:00.959      252.86235024    
28 Jan 2029 10:42:45.149    28 Jan 2029 10:48:48.517      363.36814795    
28 Jan 2029 12:18:50.608    28 Jan 2029 12:25:02.255      371.64670236    
28 Jan 2029 13:55:16.955    28 Jan 2029 14:00:37.924      320.96845431    
29 Jan 2029 08:13:11.930    29 Jan 2029 08:14:39.915      87.985204719    
29 Jan 2029 09:46:44.320    29 Jan 2029 09:52:31.478      347.15777615    
29 Jan 2029 11:22:38.165    29 Jan 2029 11:28:50.561      372.39586031    
29 Jan 2029 12:58:55.766    29 Jan 2029 13:04:46.294      350.52762434    
29 Jan 2029 14:36:38.900    29 Jan 2029 14:38:27.893      108.99366267    
30 Jan 2029 08:50:53.603    30 Jan 2029 08:56:08.756      315.15265089    
