Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 15:16:33.330    01 Jan 2029 15:20:53.066      259.73539087    
01 Jan 2029 16:47:19.170    01 Jan 2029 16:52:54.012      334.84127655    
02 Jan 2029 05:26:28.596    02 Jan 2029 05:32:29.242      360.64650742    
02 Jan 2029 06:59:45.469    02 Jan 2029 07:01:28.535      103.06565627    
02 Jan 2029 15:54:57.241    02 Jan 2029 16:00:52.395      355.15396781    
02 Jan 2029 17:28:31.643    02 Jan 2029 17:30:59.406      147.76242556    
03 Jan 2029 04:35:18.637    03 Jan 2029 04:38:49.827      211.19002107    
03 Jan 2029 06:05:59.008    03 Jan 2029 06:11:39.251      340.24215691    
03 Jan 2029 15:04:30.613    03 Jan 2029 15:07:36.467      185.85355306    
03 Jan 2029 16:34:18.721    03 Jan 2029 16:40:15.668      356.94636845    
04 Jan 2029 05:13:46.914    04 Jan 2029 05:19:32.329      345.41500120    
04 Jan 2029 06:46:09.700    04 Jan 2029 06:49:44.887      215.18723744    
04 Jan 2029 15:42:23.029    04 Jan 2029 15:47:56.616      333.58647673    
04 Jan 2029 17:14:45.395    04 Jan 2029 17:18:55.723      250.32804336    
05 Jan 2029 05:53:04.458    05 Jan 2029 05:59:00.877      356.41828340    
05 Jan 2029 16:21:23.693    05 Jan 2029 16:27:29.976      366.28300559    
06 Jan 2029 05:01:08.329    06 Jan 2029 05:06:24.347      316.01853805    
06 Jan 2029 06:32:55.550    06 Jan 2029 06:37:31.762      276.21198281    
06 Jan 2029 15:29:54.425    06 Jan 2029 15:34:53.292      298.86656975    
06 Jan 2029 17:01:21.380    06 Jan 2029 17:06:28.033      306.65282115    
07 Jan 2029 05:40:11.491    07 Jan 2029 05:46:13.038      361.54615585    
07 Jan 2029 16:08:33.396    07 Jan 2029 16:14:37.642      364.24647690    
08 Jan 2029 04:48:35.507    08 Jan 2029 04:53:02.579      267.07156141    
08 Jan 2029 06:19:47.970    08 Jan 2029 06:25:04.211      316.24139159    
08 Jan 2029 15:17:33.774    08 Jan 2029 15:21:40.123      246.34906612    
08 Jan 2029 16:48:07.515    08 Jan 2029 16:53:48.392      340.87783165    
09 Jan 2029 05:27:20.178    09 Jan 2029 05:33:15.645      355.46650101    
09 Jan 2029 07:00:22.357    09 Jan 2029 07:02:33.496      131.13891729    
09 Jan 2029 15:55:47.703    09 Jan 2029 16:01:38.815      351.11144297    
09 Jan 2029 17:29:02.520    09 Jan 2029 17:32:00.452      177.93262659    
10 Jan 2029 04:36:16.474    10 Jan 2029 04:39:18.930      182.45557279    
10 Jan 2029 06:06:43.632    10 Jan 2029 06:12:25.560      341.92765433    
10 Jan 2029 15:05:28.697    10 Jan 2029 15:08:09.527      160.83008344    
10 Jan 2029 16:35:00.416    10 Jan 2029 16:41:00.168      359.75252119    
11 Jan 2029 05:14:31.129    11 Jan 2029 05:20:08.056      336.92715591    
11 Jan 2029 06:46:45.441    11 Jan 2029 06:50:33.147      227.70673300    
11 Jan 2029 15:43:07.014    11 Jan 2029 15:48:33.119      326.10527863    
11 Jan 2029 17:15:15.552    11 Jan 2029 17:19:40.952      265.40006701    
12 Jan 2029 05:53:41.328    12 Jan 2029 05:59:37.004      355.67573908    
12 Jan 2029 16:21:58.682    12 Jan 2029 16:28:04.752      366.07006229    
13 Jan 2029 05:01:45.805    13 Jan 2029 05:06:48.758      302.95377789    
13 Jan 2029 06:33:24.782    13 Jan 2029 06:38:08.683      283.90118403    
13 Jan 2029 15:30:32.525    13 Jan 2029 15:35:19.381      286.85647817    
13 Jan 2029 17:01:46.361    13 Jan 2029 17:07:01.985      315.62442872    
14 Jan 2029 05:40:40.694    14 Jan 2029 05:46:38.885      358.19097388    
14 Jan 2029 16:09:01.756    14 Jan 2029 16:15:02.702      360.94649951    
15 Jan 2029 04:49:07.734    15 Jan 2029 04:53:14.153      246.41865970    
15 Jan 2029 06:20:09.869    15 Jan 2029 06:25:30.600      320.73046054    
15 Jan 2029 15:18:07.384    15 Jan 2029 15:21:54.478      227.09369411    
15 Jan 2029 16:48:26.399    15 Jan 2029 16:54:12.058      345.65894224    
16 Jan 2029 05:27:41.920    16 Jan 2029 05:33:30.977      349.05673675    
16 Jan 2029 07:00:30.157    16 Jan 2029 07:03:07.330      157.17237785    
16 Jan 2029 15:56:09.629    16 Jan 2029 16:01:54.027      344.39745335    
16 Jan 2029 17:29:05.245    16 Jan 2029 17:32:29.236      203.99084184    
17 Jan 2029 04:36:49.941    17 Jan 2029 04:39:11.118      141.17719957    
17 Jan 2029 06:06:57.954    17 Jan 2029 06:12:41.629      343.67556938    
17 Jan 2029 15:06:04.339    17 Jan 2029 15:08:05.682      121.34297899    
17 Jan 2029 16:35:12.900    17 Jan 2029 16:41:13.900      361.00003535    
18 Jan 2029 05:14:45.807    18 Jan 2029 05:20:12.423      326.61601565    
18 Jan 2029 06:46:50.588    18 Jan 2029 06:50:51.799      241.21088708    
18 Jan 2029 15:43:22.885    18 Jan 2029 15:48:38.149      315.26341994    
18 Jan 2029 17:15:16.216    18 Jan 2029 17:19:55.429      279.21216268    
19 Jan 2029 05:53:48.031    19 Jan 2029 05:59:42.745      354.71425862    
19 Jan 2029 16:22:04.694    19 Jan 2029 16:28:08.656      363.96129595    
20 Jan 2029 05:01:54.248    20 Jan 2029 05:06:41.259      287.01085680    
20 Jan 2029 06:33:23.455    20 Jan 2029 06:38:15.917      292.46152283    
20 Jan 2029 15:30:43.138    20 Jan 2029 15:35:13.462      270.32344040    
20 Jan 2029 17:01:41.845    20 Jan 2029 17:07:05.291      323.44611796    
21 Jan 2029 05:40:39.868    21 Jan 2029 05:46:34.137      354.26915976    
21 Jan 2029 16:09:01.367    21 Jan 2029 16:14:56.721      355.35446870    
21 Jan 2029 17:43:07.055    21 Jan 2029 17:44:36.101      89.045842888    
22 Jan 2029 04:49:12.203    22 Jan 2029 04:52:52.429      220.22600857    
22 Jan 2029 06:20:01.285    22 Jan 2029 06:25:27.127      325.84172487    
22 Jan 2029 15:18:14.977    22 Jan 2029 15:21:35.382      200.40501212    
22 Jan 2029 16:48:15.886    22 Jan 2029 16:54:05.009      349.12272884    
23 Jan 2029 05:27:33.803    23 Jan 2029 05:33:15.407      341.60411455    
23 Jan 2029 07:00:08.201    23 Jan 2029 07:03:10.825      182.62401572    
23 Jan 2029 15:56:03.064    23 Jan 2029 16:01:37.936      334.87191220    
23 Jan 2029 17:28:39.206    23 Jan 2029 17:32:26.318      227.11182197    
24 Jan 2029 04:37:08.751    24 Jan 2029 04:38:16.728      67.977305863    
24 Jan 2029 06:06:41.854    24 Jan 2029 06:12:27.613      345.75997896    
24 Jan 2029 15:06:33.728    24 Jan 2029 15:07:08.586      34.858118487    
24 Jan 2029 16:34:56.094    24 Jan 2029 16:40:56.777      360.68282663    
25 Jan 2029 05:14:30.901    25 Jan 2029 05:19:45.417      314.51588451    
25 Jan 2029 06:46:24.986    25 Jan 2029 06:50:40.912      255.92659540    
25 Jan 2029 15:43:10.633    25 Jan 2029 15:48:11.444      300.81093345    
25 Jan 2029 17:14:47.198    25 Jan 2029 17:19:39.060      291.86231849    
