Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 16:48:02.357    01 Jan 2029 16:52:14.650      252.29251985    
01 Jan 2029 18:20:33.095    01 Jan 2029 18:26:13.933      340.83754633    
02 Jan 2029 03:53:37.911    02 Jan 2029 03:59:48.769      370.85868831    
02 Jan 2029 17:27:02.371    02 Jan 2029 17:33:13.949      371.57777703    
02 Jan 2029 19:03:35.554    02 Jan 2029 19:04:28.672      53.117899562    
03 Jan 2029 03:00:49.101    03 Jan 2029 03:05:57.930      308.82842825    
03 Jan 2029 04:34:18.977    03 Jan 2029 04:39:15.593      296.61582193    
03 Jan 2029 16:34:47.752    03 Jan 2029 16:39:28.072      280.32031209    
03 Jan 2029 18:07:43.744    03 Jan 2029 18:13:11.206      327.46231870    
04 Jan 2029 03:40:39.932    04 Jan 2029 03:46:49.609      369.67743781    
04 Jan 2029 17:14:01.802    04 Jan 2029 17:20:15.684      373.88193277    
05 Jan 2029 02:47:43.978    05 Jan 2029 02:53:07.939      323.96095530    
05 Jan 2029 04:21:28.850    05 Jan 2029 04:26:01.192      272.34192768    
05 Jan 2029 16:21:33.757    05 Jan 2029 16:26:36.623      302.86642610    
05 Jan 2029 17:54:53.631    05 Jan 2029 18:00:04.949      311.31754294    
06 Jan 2029 01:56:31.168    06 Jan 2029 01:57:09.035      37.867193960    
06 Jan 2029 03:27:40.234    06 Jan 2029 03:33:46.646      366.41229603    
06 Jan 2029 17:01:00.151    06 Jan 2029 17:07:14.198      374.04785862    
07 Jan 2029 02:34:37.471    07 Jan 2029 02:40:13.748      336.27778367    
07 Jan 2029 04:08:38.713    07 Jan 2029 04:12:41.317      242.60360169    
07 Jan 2029 16:08:19.750    07 Jan 2029 16:13:40.893      321.14368470    
07 Jan 2029 17:42:02.925    07 Jan 2029 17:46:54.968      292.04311928    
08 Jan 2029 01:42:42.640    08 Jan 2029 01:44:59.060      136.41992931    
08 Jan 2029 03:14:38.827    08 Jan 2029 03:20:39.871      361.04431066    
08 Jan 2029 16:47:57.371    08 Jan 2029 16:54:09.512      372.14083001    
09 Jan 2029 02:21:29.420    09 Jan 2029 02:27:15.518      346.09783766    
09 Jan 2029 03:55:49.700    09 Jan 2029 03:59:14.828      205.12809647    
09 Jan 2029 15:55:05.337    09 Jan 2029 16:00:41.244      335.90700107    
09 Jan 2029 17:29:11.891    09 Jan 2029 17:33:40.970      269.07914928    
10 Jan 2029 01:29:15.845    10 Jan 2029 01:32:21.692      185.84643620    
10 Jan 2029 03:01:35.737    10 Jan 2029 03:07:29.255      353.51856127    
10 Jan 2029 15:04:33.009    10 Jan 2029 15:05:23.372      50.363459915    
10 Jan 2029 16:34:53.430    10 Jan 2029 16:41:01.624      368.19475279    
11 Jan 2029 02:08:19.712    11 Jan 2029 02:14:13.363      353.65123664    
11 Jan 2029 03:43:04.512    11 Jan 2029 03:45:39.017      154.50526139    
11 Jan 2029 15:41:50.249    11 Jan 2029 15:47:37.912      347.66281798    
11 Jan 2029 17:16:20.974    11 Jan 2029 17:20:22.479      241.50512960    
12 Jan 2029 01:15:52.939    12 Jan 2029 01:19:34.776      221.83727680    
12 Jan 2029 02:48:31.011    12 Jan 2029 02:54:14.748      343.73754255    
12 Jan 2029 14:50:31.482    12 Jan 2029 14:52:59.921      148.43908120    
12 Jan 2029 16:21:48.310    12 Jan 2029 16:27:50.523      362.21328629    
13 Jan 2029 01:55:08.262    13 Jan 2029 02:01:07.368      359.10664987    
13 Jan 2029 03:30:35.806    13 Jan 2029 03:31:41.219      65.413274243    
13 Jan 2029 15:28:34.290    13 Jan 2029 15:34:31.058      356.76831513    
13 Jan 2029 17:03:30.994    13 Jan 2029 17:06:58.644      207.64965825    
14 Jan 2029 01:02:30.991    14 Jan 2029 01:06:41.244      250.25304942    
14 Jan 2029 02:35:24.723    14 Jan 2029 02:40:56.272      331.54908868    
14 Jan 2029 14:36:51.287    14 Jan 2029 14:40:10.767      199.48061623    
14 Jan 2029 16:08:42.009    14 Jan 2029 16:14:36.177      354.16853889    
15 Jan 2029 01:41:55.006    15 Jan 2029 01:47:57.593      362.58739347    
15 Jan 2029 15:15:17.311    15 Jan 2029 15:21:20.795      363.48420640    
15 Jan 2029 16:50:43.756    15 Jan 2029 16:53:27.625      163.86952267    
16 Jan 2029 00:49:08.815    16 Jan 2029 00:53:42.284      273.46936417    
16 Jan 2029 02:22:16.983    16 Jan 2029 02:27:33.708      316.72580796    
16 Jan 2029 14:23:15.988    16 Jan 2029 14:27:12.309      236.32130387    
16 Jan 2029 15:55:34.542    16 Jan 2029 16:01:18.538      343.99662382    
17 Jan 2029 01:28:39.900    17 Jan 2029 01:34:44.081      364.18097515    
17 Jan 2029 15:01:59.198    17 Jan 2029 15:08:07.203      368.00502118    
17 Jan 2029 16:38:05.335    17 Jan 2029 16:39:43.316      97.981579474    
18 Jan 2029 00:35:45.784    18 Jan 2029 00:40:38.520      292.73595745    
18 Jan 2029 02:09:07.957    18 Jan 2029 02:14:06.887      298.92971974    
18 Jan 2029 14:09:42.533    18 Jan 2029 14:14:07.559      265.02597366    
18 Jan 2029 15:42:25.946    18 Jan 2029 15:47:57.535      331.58886919    
19 Jan 2029 01:15:22.914    19 Jan 2029 01:21:26.859      363.94471675    
19 Jan 2029 14:48:39.860    19 Jan 2029 14:54:50.337      370.47719050    
20 Jan 2029 00:22:21.521    20 Jan 2029 00:27:30.329      308.80712512    
20 Jan 2029 01:55:57.899    20 Jan 2029 02:00:35.546      277.64767364    
20 Jan 2029 13:56:09.647    20 Jan 2029 14:00:57.756      288.10929620    
20 Jan 2029 15:29:16.290    20 Jan 2029 15:34:33.067      316.77654258    
21 Jan 2029 01:02:04.031    21 Jan 2029 01:08:05.940      361.90885222    
21 Jan 2029 14:35:19.225    21 Jan 2029 14:41:30.235      371.01007586    
22 Jan 2029 00:08:55.780    22 Jan 2029 00:14:17.959      322.17847339    
22 Jan 2029 01:42:47.213    22 Jan 2029 01:46:59.275      252.06184349    
22 Jan 2029 13:42:36.640    22 Jan 2029 13:47:43.553      306.91362993    
22 Jan 2029 15:16:05.685    22 Jan 2029 15:21:04.990      299.30465830    
22 Jan 2029 23:17:20.335    22 Jan 2029 23:18:22.962      62.627413461    
23 Jan 2029 00:48:43.247    23 Jan 2029 00:54:41.325      358.07759376    
23 Jan 2029 14:21:57.237    23 Jan 2029 14:28:06.920      369.68278473    
23 Jan 2029 23:55:28.388    24 Jan 2029 00:01:01.583      333.19447744    
24 Jan 2029 01:29:36.608    24 Jan 2029 01:33:17.361      220.75290391    
24 Jan 2029 13:29:03.084    24 Jan 2029 13:34:25.343      322.25956045    
24 Jan 2029 15:02:54.309    24 Jan 2029 15:07:33.094      278.78514075    
24 Jan 2029 23:03:20.454    24 Jan 2029 23:05:40.912      140.45829537    
25 Jan 2029 00:35:20.574    25 Jan 2029 00:41:13.002      352.42828008    
25 Jan 2029 14:08:33.854    25 Jan 2029 14:14:40.402      366.54815798    
25 Jan 2029 23:41:59.222    25 Jan 2029 23:47:41.326      342.10370730    
26 Jan 2029 01:16:27.511    26 Jan 2029 01:19:28.370      180.85911192    
26 Jan 2029 13:15:28.689    26 Jan 2029 13:21:03.383      334.69330380    
26 Jan 2029 14:49:42.452    26 Jan 2029 14:53:57.059      254.60629540    
26 Jan 2029 22:49:34.011    26 Jan 2029 22:52:39.695      185.68377992    
27 Jan 2029 00:21:56.036    27 Jan 2029 00:27:40.944      344.90835727    
27 Jan 2029 12:24:35.626    27 Jan 2029 12:25:44.553      68.927643949    
27 Jan 2029 13:55:09.046    27 Jan 2029 14:01:10.680      361.63471621    
27 Jan 2029 23:28:28.192    27 Jan 2029 23:34:17.282      349.08973484    
28 Jan 2029 01:03:23.859    28 Jan 2029 01:05:28.362      124.50305885    
