Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:21:14.064    01 Jan 2029 18:25:10.911      236.84671655    
01 Jan 2029 19:54:58.885    01 Jan 2029 20:01:17.806      378.92134826    
01 Jan 2029 21:31:35.482    01 Jan 2029 21:36:17.630      282.14807137    
01 Jan 2029 23:08:23.634    01 Jan 2029 23:12:06.801      223.16706019    
02 Jan 2029 00:43:38.001    02 Jan 2029 00:49:11.628      333.62672873    
02 Jan 2029 02:18:49.192    02 Jan 2029 02:24:54.323      365.13144431    
02 Jan 2029 19:00:16.567    02 Jan 2029 19:06:29.455      372.88771762    
02 Jan 2029 20:36:08.097    02 Jan 2029 20:41:37.645      329.54821723    
02 Jan 2029 22:13:13.529    02 Jan 2029 22:16:54.487      220.95811050    
02 Jan 2029 23:48:58.119    02 Jan 2029 23:53:45.638      287.51911037    
03 Jan 2029 01:23:58.852    03 Jan 2029 01:30:16.052      377.19951844    
03 Jan 2029 03:00:19.927    03 Jan 2029 03:03:40.116      200.18860626    
03 Jan 2029 18:06:05.268    03 Jan 2029 18:11:24.954      319.68542465    
03 Jan 2029 19:40:51.663    03 Jan 2029 19:46:57.754      366.09092915    
03 Jan 2029 21:17:47.252    03 Jan 2029 21:21:59.191      251.93915946    
03 Jan 2029 22:54:12.147    03 Jan 2029 22:58:14.883      242.73530612    
04 Jan 2029 00:29:15.979    04 Jan 2029 00:35:13.752      357.77302610    
04 Jan 2029 02:04:42.676    04 Jan 2029 02:10:14.405      331.72842097    
04 Jan 2029 17:12:58.902    04 Jan 2029 17:15:30.858      151.95678743    
04 Jan 2029 18:45:52.796    04 Jan 2029 18:52:13.445      380.64896506    
04 Jan 2029 20:22:15.648    04 Jan 2029 20:27:14.592      298.94432311    
04 Jan 2029 21:59:12.601    04 Jan 2029 22:02:50.790      218.18834580    
04 Jan 2029 23:34:35.427    04 Jan 2029 23:39:53.933      318.50536542    
05 Jan 2029 01:09:41.268    05 Jan 2029 01:15:55.226      373.95701943    
05 Jan 2029 17:51:18.276    05 Jan 2029 17:57:19.187      360.91178743    
05 Jan 2029 19:26:49.600    05 Jan 2029 19:32:33.572      343.97231892    
05 Jan 2029 21:03:54.441    05 Jan 2029 21:07:43.026      228.58507200    
05 Jan 2029 22:39:52.554    05 Jan 2029 22:44:23.513      270.95923866    
06 Jan 2029 00:14:52.654    06 Jan 2029 00:21:06.124      373.47061371    
06 Jan 2029 01:50:47.271    06 Jan 2029 01:55:11.347      264.07612906    
06 Jan 2029 16:57:20.693    06 Jan 2029 17:02:03.064      282.37153689    
06 Jan 2029 18:31:36.972    06 Jan 2029 18:37:51.031      374.05985532    
06 Jan 2029 20:08:23.282    06 Jan 2029 20:12:50.738      267.45593275    
06 Jan 2029 21:45:01.162    06 Jan 2029 21:48:52.007      230.84473901    
06 Jan 2029 23:20:09.492    06 Jan 2029 23:25:55.364      345.87191634    
07 Jan 2029 00:55:26.609    07 Jan 2029 01:01:19.636      353.02769502    
07 Jan 2029 17:36:44.126    07 Jan 2029 17:43:02.390      378.26356888    
07 Jan 2029 19:12:50.912    07 Jan 2029 19:18:06.456      315.54416455    
