Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:20:51.963    01 Jan 2029 18:25:40.820      288.85698533    
01 Jan 2029 19:55:05.275    01 Jan 2029 20:01:13.570      368.29510838    
01 Jan 2029 21:32:13.666    01 Jan 2029 21:35:41.723      208.05712027    
01 Jan 2029 23:09:42.958    01 Jan 2029 23:10:54.508      71.550365339    
02 Jan 2029 00:44:04.501    02 Jan 2029 00:48:55.924      291.42308864    
02 Jan 2029 02:18:48.964    02 Jan 2029 02:25:03.816      374.85275863    
02 Jan 2029 19:00:22.523    02 Jan 2029 19:06:41.729      379.20582953    
02 Jan 2029 20:36:36.860    02 Jan 2029 20:41:23.960      287.10047799    
02 Jan 2029 22:14:40.385    02 Jan 2029 22:15:45.651      65.265816345    
02 Jan 2029 23:49:46.373    02 Jan 2029 23:53:20.563      214.19073214    
03 Jan 2029 01:24:15.806    03 Jan 2029 01:30:23.799      367.99286198    
03 Jan 2029 02:59:55.160    03 Jan 2029 03:04:25.780      270.61970620    
03 Jan 2029 18:06:11.015    03 Jan 2029 18:11:55.101      344.08597061    
03 Jan 2029 19:41:16.510    03 Jan 2029 19:47:02.348      345.83829370    
03 Jan 2029 21:18:50.596    03 Jan 2029 21:21:25.324      154.72743851    
03 Jan 2029 22:55:28.821    03 Jan 2029 22:57:32.710      123.88819847    
04 Jan 2029 00:29:50.367    04 Jan 2029 00:35:17.937      327.56973489    
04 Jan 2029 02:04:48.510    04 Jan 2029 02:10:46.300      357.79063816    
04 Jan 2029 17:12:51.904    04 Jan 2029 17:16:32.916      221.01196821    
04 Jan 2029 18:46:17.337    04 Jan 2029 18:52:34.408      377.07092076    
04 Jan 2029 20:23:05.040    04 Jan 2029 20:27:07.263      242.22323732    
04 Jan 2029 22:01:01.456    04 Jan 2029 22:01:47.315      45.859483641    
04 Jan 2029 23:35:29.242    04 Jan 2029 23:39:51.109      261.86647278    
05 Jan 2029 01:10:06.394    05 Jan 2029 01:16:23.189      376.79556833    
05 Jan 2029 02:46:45.112    05 Jan 2029 02:48:58.315      133.20313990    
05 Jan 2029 17:51:44.670    05 Jan 2029 17:57:56.039      371.36868134    
05 Jan 2029 19:27:32.761    05 Jan 2029 19:32:46.641      313.88048166    
05 Jan 2029 21:05:27.106    05 Jan 2029 21:07:06.936      99.829239689    
05 Jan 2029 22:41:10.165    05 Jan 2029 22:44:08.164      177.99916811    
06 Jan 2029 00:15:35.399    06 Jan 2029 00:21:30.310      354.91105020    
06 Jan 2029 01:50:53.623    06 Jan 2029 01:56:11.958      318.33501456    
06 Jan 2029 16:57:48.587    06 Jan 2029 17:02:57.744      309.15720431    
06 Jan 2029 18:32:18.953    06 Jan 2029 18:38:21.227      362.27407007    
06 Jan 2029 20:09:35.508    06 Jan 2029 20:12:47.329      191.82162664    
06 Jan 2029 21:46:50.020    06 Jan 2029 21:48:16.091      86.070891086    
06 Jan 2029 23:21:10.496    06 Jan 2029 23:26:13.673      303.17664337    
07 Jan 2029 00:55:58.397    07 Jan 2029 01:02:10.036      371.63860293    
07 Jan 2029 16:05:29.367    07 Jan 2029 16:06:39.565      70.198318886    
07 Jan 2029 17:37:28.344    07 Jan 2029 17:43:48.086      379.74142749    
07 Jan 2029 19:13:53.049    07 Jan 2029 19:18:26.963      273.91415751    
07 Jan 2029 20:51:58.336    07 Jan 2029 20:52:50.338      52.001501096    
07 Jan 2029 22:26:48.924    07 Jan 2029 22:30:37.936      229.01268454    
08 Jan 2029 00:01:20.173    08 Jan 2029 00:07:32.129      371.95526630    
08 Jan 2029 01:37:11.579    08 Jan 2029 01:41:13.458      241.87969946    
08 Jan 2029 16:43:07.387    08 Jan 2029 16:49:01.681      354.29391823    
08 Jan 2029 18:18:26.200    08 Jan 2029 18:24:03.089      336.88877475    
08 Jan 2029 19:56:06.892    08 Jan 2029 19:58:24.667      137.77504794    
