Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:28:52.912    01 Jan 2029 18:33:33.486      280.57328956    
01 Jan 2029 20:04:34.875    01 Jan 2029 20:12:04.553      449.67749863    
01 Jan 2029 21:42:49.730    01 Jan 2029 21:49:42.351      412.62075937    
01 Jan 2029 23:21:17.425    01 Jan 2029 23:27:56.964      399.53852798    
02 Jan 2029 00:59:01.332    02 Jan 2029 01:06:26.218      444.88653154    
02 Jan 2029 02:37:00.099    02 Jan 2029 02:43:10.611      370.51195098    
02 Jan 2029 18:03:46.096    02 Jan 2029 18:07:54.341      248.24457831    
02 Jan 2029 19:39:08.976    02 Jan 2029 19:46:37.522      448.54571036    
02 Jan 2029 21:17:19.070    02 Jan 2029 21:24:14.859      415.78882928    
02 Jan 2029 22:55:48.750    02 Jan 2029 23:02:26.434      397.68331839    
03 Jan 2029 00:33:34.404    03 Jan 2029 00:40:57.647      443.24375385    
03 Jan 2029 02:11:28.628    03 Jan 2029 02:17:52.817      384.18918487    
03 Jan 2029 17:38:42.274    03 Jan 2029 17:42:09.839      207.56435363    
03 Jan 2029 19:13:42.208    03 Jan 2029 19:21:08.918      446.71001604    
03 Jan 2029 20:51:47.045    03 Jan 2029 20:58:46.096      419.05119277    
03 Jan 2029 22:30:18.451    03 Jan 2029 22:36:54.581      396.13013832    
04 Jan 2029 00:08:06.073    04 Jan 2029 00:15:27.306      441.23358760    
04 Jan 2029 01:45:56.430    04 Jan 2029 01:52:32.516      396.08557572    
04 Jan 2029 17:13:44.829    04 Jan 2029 17:16:16.592      151.76272290    
04 Jan 2029 18:48:14.604    04 Jan 2029 18:55:38.705      444.10017523    
04 Jan 2029 20:26:13.678    04 Jan 2029 20:33:16.044      422.36653859    
04 Jan 2029 22:04:46.516    04 Jan 2029 22:11:21.421      394.90460528    
04 Jan 2029 23:42:36.313    04 Jan 2029 23:49:55.212      438.89894678    
05 Jan 2029 01:20:23.398    05 Jan 2029 01:27:09.797      406.39855068    
05 Jan 2029 16:49:15.411    05 Jan 2029 16:49:52.943      37.531686388    
05 Jan 2029 18:22:46.201    05 Jan 2029 18:30:06.841      440.63923858    
05 Jan 2029 20:00:38.992    05 Jan 2029 20:07:44.684      425.69151206    
05 Jan 2029 21:39:12.938    05 Jan 2029 21:45:46.966      394.02832948    
05 Jan 2029 23:17:05.099    05 Jan 2029 23:24:21.383      436.28329793    
06 Jan 2029 00:54:49.444    06 Jan 2029 01:01:44.732      415.28762940    
06 Jan 2029 17:57:17.040    06 Jan 2029 18:04:33.282      436.24196970    
06 Jan 2029 19:35:03.013    06 Jan 2029 19:42:11.994      428.98091191    
06 Jan 2029 21:13:37.711    06 Jan 2029 21:20:11.229      393.51839429    
06 Jan 2029 22:51:32.407    06 Jan 2029 22:58:45.838      433.43078719    
07 Jan 2029 00:29:14.496    07 Jan 2029 00:36:17.381      422.88484384    
07 Jan 2029 17:31:47.167    07 Jan 2029 17:38:57.980      430.81276773    
07 Jan 2029 19:09:25.767    07 Jan 2029 19:16:37.955      432.18787091    
07 Jan 2029 20:48:00.833    07 Jan 2029 20:54:34.220      393.38691429    
