Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 15:19:49.223    01 Jan 2029 15:25:43.128      353.90425497    
01 Jan 2029 16:52:48.777    01 Jan 2029 16:59:21.412      392.63565416    
02 Jan 2029 04:15:41.851    02 Jan 2029 04:18:30.349      168.49754965    
02 Jan 2029 05:47:24.501    02 Jan 2029 05:54:30.054      425.55285139    
02 Jan 2029 14:57:04.751    02 Jan 2029 15:01:19.705      254.95395558    
02 Jan 2029 16:28:40.145    02 Jan 2029 16:35:47.055      426.91045253    
03 Jan 2029 05:23:37.527    03 Jan 2029 05:30:42.084      424.55725166    
03 Jan 2029 06:58:09.189    03 Jan 2029 07:02:11.102      241.91276733    
03 Jan 2029 16:04:50.706    03 Jan 2029 16:11:59.917      429.21037091    
03 Jan 2029 17:40:58.449    03 Jan 2029 17:43:36.343      157.89369950    
04 Jan 2029 05:00:00.548    04 Jan 2029 05:06:32.254      391.70580448    
04 Jan 2029 06:33:41.357    04 Jan 2029 06:39:26.912      345.55439801    
04 Jan 2029 15:41:18.862    04 Jan 2029 15:48:01.505      402.64312131    
04 Jan 2029 17:15:30.524    04 Jan 2029 17:20:57.797      327.27354703    
05 Jan 2029 04:36:39.918    05 Jan 2029 04:41:53.971      314.05320000    
05 Jan 2029 06:09:31.541    05 Jan 2029 06:16:12.990      401.44803689    
05 Jan 2029 15:18:06.270    05 Jan 2029 15:23:50.157      343.88707371    
05 Jan 2029 16:50:54.724    05 Jan 2029 16:57:34.137      399.41338910    
06 Jan 2029 04:14:12.226    06 Jan 2029 04:16:10.260      118.03443352    
06 Jan 2029 05:45:31.774    06 Jan 2029 05:52:37.294      425.51932525    
06 Jan 2029 14:55:21.852    06 Jan 2029 14:59:16.990      235.13781476    
06 Jan 2029 16:26:43.576    06 Jan 2029 16:33:52.506      428.93036212    
07 Jan 2029 05:21:40.716    07 Jan 2029 05:28:41.107      420.39098069    
07 Jan 2029 06:56:04.108    07 Jan 2029 07:00:22.611      258.50364589    
07 Jan 2029 16:02:51.365    07 Jan 2029 16:09:58.426      427.06100964    
07 Jan 2029 17:38:36.239    07 Jan 2029 17:41:51.875      195.63661456    
08 Jan 2029 04:58:00.294    08 Jan 2029 05:04:22.359      382.06457704    
08 Jan 2029 06:31:34.251    08 Jan 2029 06:37:28.232      353.98093901    
08 Jan 2029 15:39:16.938    08 Jan 2029 15:45:52.972      396.03364606    
08 Jan 2029 17:13:15.484    08 Jan 2029 17:18:56.525      341.04117786    
09 Jan 2029 04:34:38.355    09 Jan 2029 04:39:32.941      294.58602631    
09 Jan 2029 06:07:20.690    09 Jan 2029 06:14:05.806      405.11580423    
09 Jan 2029 15:16:02.575    09 Jan 2029 15:21:33.859      331.28340949    
09 Jan 2029 16:48:38.613    09 Jan 2029 16:55:24.338      405.72426313    
10 Jan 2029 05:43:16.892    10 Jan 2029 05:50:21.847      424.95497537    
10 Jan 2029 07:19:10.287    10 Jan 2029 07:20:03.224      52.936629800    
10 Jan 2029 14:53:19.995    10 Jan 2029 14:56:49.408      209.41288451    
10 Jan 2029 16:24:25.249    10 Jan 2029 16:31:35.377      430.12818019    
11 Jan 2029 05:19:22.010    11 Jan 2029 05:26:17.130      415.12013886    
11 Jan 2029 06:53:36.820    11 Jan 2029 06:58:11.975      275.15546383    
11 Jan 2029 16:00:30.602    11 Jan 2029 16:07:34.251      423.64885001    
11 Jan 2029 17:35:54.314    11 Jan 2029 17:39:42.490      228.17584884    
12 Jan 2029 04:55:38.589    12 Jan 2029 05:01:48.948      370.35948280    
12 Jan 2029 06:29:04.868    12 Jan 2029 06:35:07.414      362.54583641    
12 Jan 2029 15:36:54.005    12 Jan 2029 15:43:21.554      387.54906405    
12 Jan 2029 17:10:38.531    12 Jan 2029 17:16:32.755      354.22360328    
13 Jan 2029 04:32:16.644    13 Jan 2029 04:36:46.995      270.35158190    
13 Jan 2029 06:04:47.692    13 Jan 2029 06:11:36.276      408.58369806    
13 Jan 2029 15:13:38.556    13 Jan 2029 15:18:54.190      315.63429715    
13 Jan 2029 16:46:00.736    13 Jan 2029 16:52:52.099      411.36369172    
14 Jan 2029 05:40:40.041    14 Jan 2029 05:47:43.782      423.74138560    
14 Jan 2029 07:16:01.328    14 Jan 2029 07:18:02.433      121.10462312    
14 Jan 2029 14:51:00.717    14 Jan 2029 14:53:55.734      175.01661916    
14 Jan 2029 16:21:45.414    14 Jan 2029 16:28:55.735      430.32135142    
