Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:28:21.546    01 Jan 2029 18:34:17.967      356.42062447    
01 Jan 2029 20:04:40.100    01 Jan 2029 20:12:04.082      443.98124859    
01 Jan 2029 21:43:21.456    01 Jan 2029 21:49:15.983      354.52726664    
01 Jan 2029 23:21:58.294    01 Jan 2029 23:27:28.035      329.74101221    
02 Jan 2029 00:59:19.978    02 Jan 2029 01:06:23.260      423.28194582    
02 Jan 2029 02:36:43.789    02 Jan 2029 02:43:38.011      414.22190928    
02 Jan 2029 18:03:22.756    02 Jan 2029 18:08:55.266      332.50929017    
02 Jan 2029 19:39:23.610    02 Jan 2029 19:46:50.143      446.53386406    
02 Jan 2029 21:17:59.210    02 Jan 2029 21:24:00.903      361.69316269    
02 Jan 2029 22:56:41.018    02 Jan 2029 23:02:06.549      325.53058161    
03 Jan 2029 00:34:06.120    03 Jan 2029 00:41:03.291      417.17114080    
03 Jan 2029 02:11:26.203    03 Jan 2029 02:18:29.908      423.70539926    
03 Jan 2029 17:38:25.469    03 Jan 2029 17:43:28.944      303.47468384    
03 Jan 2029 19:14:06.490    03 Jan 2029 19:21:34.627      448.13752477    
03 Jan 2029 20:52:35.575    03 Jan 2029 20:58:44.724      369.14896080    
03 Jan 2029 22:31:21.821    03 Jan 2029 22:36:44.000      322.17904546    
04 Jan 2029 00:08:50.837    04 Jan 2029 00:15:41.397      410.56059214    
04 Jan 2029 01:46:07.842    04 Jan 2029 01:53:19.134      431.29154770    
04 Jan 2029 17:13:30.602    04 Jan 2029 17:17:58.081      267.47983752    
04 Jan 2029 18:48:48.789    04 Jan 2029 18:56:17.485      448.69671160    
04 Jan 2029 20:27:10.614    04 Jan 2029 20:33:27.403      376.78905559    
04 Jan 2029 22:06:00.674    04 Jan 2029 22:11:20.439      319.76440136    
04 Jan 2029 23:43:34.087    04 Jan 2029 23:50:17.617      403.53046877    
05 Jan 2029 01:20:48.613    05 Jan 2029 01:28:05.767      437.15369403    
05 Jan 2029 16:48:39.945    05 Jan 2029 16:52:20.881      220.93699219    
05 Jan 2029 18:23:30.558    05 Jan 2029 18:30:58.666      448.10864807    
05 Jan 2029 20:01:44.387    05 Jan 2029 20:08:08.895      384.50852470    
05 Jan 2029 21:40:37.559    05 Jan 2029 21:45:55.907      318.34787156    
05 Jan 2029 23:18:15.829    05 Jan 2029 23:24:51.994      396.16566732    
06 Jan 2029 00:55:28.434    06 Jan 2029 01:02:49.872      441.43725716    
06 Jan 2029 02:35:26.241    06 Jan 2029 02:36:04.543      38.302343292    
06 Jan 2029 16:23:58.278    06 Jan 2029 16:26:32.562      154.28343443    
06 Jan 2029 17:58:11.852    06 Jan 2029 18:05:38.113      446.26093850    
06 Jan 2029 19:36:16.955    06 Jan 2029 19:42:49.159      392.20393690    
06 Jan 2029 21:15:12.466    06 Jan 2029 21:20:30.437      317.97068152    
06 Jan 2029 22:52:56.019    06 Jan 2029 22:59:24.575      388.55642192    
07 Jan 2029 00:30:07.236    07 Jan 2029 00:37:31.503      444.26713865    
07 Jan 2029 02:09:06.284    07 Jan 2029 02:11:53.870      167.58600511    
07 Jan 2029 17:32:52.735    07 Jan 2029 17:40:15.764      443.02853330    
07 Jan 2029 19:10:48.377    07 Jan 2029 19:17:28.151      399.77381921    
07 Jan 2029 20:49:45.401    07 Jan 2029 20:55:04.053      318.65170088    
07 Jan 2029 22:27:34.613    07 Jan 2029 22:33:55.412      380.79876937    
08 Jan 2029 00:04:44.957    08 Jan 2029 00:12:10.710      445.75306369    
08 Jan 2029 01:43:18.419    08 Jan 2029 01:47:07.578      229.15878802    
08 Jan 2029 17:07:33.278    08 Jan 2029 17:14:51.548      438.26975115    
08 Jan 2029 18:45:18.711    08 Jan 2029 18:52:05.830      407.11886744    
08 Jan 2029 20:24:16.381    08 Jan 2029 20:29:36.767      320.38624218    
08 Jan 2029 22:02:11.566    08 Jan 2029 22:08:24.560      372.99485249    
08 Jan 2029 23:39:21.543    08 Jan 2029 23:46:47.537      445.99357517    
09 Jan 2029 01:17:37.395    09 Jan 2029 01:22:10.907      273.51208358    
09 Jan 2029 16:42:13.564    09 Jan 2029 16:49:25.385      431.82086268    
09 Jan 2029 18:19:48.016    09 Jan 2029 18:26:42.158      414.14188243    
09 Jan 2029 19:58:45.436    09 Jan 2029 20:04:08.582      323.14614725    
09 Jan 2029 21:36:46.831    09 Jan 2029 21:42:52.084      365.25297101    
09 Jan 2029 23:13:56.947    09 Jan 2029 23:21:22.026      445.07911499    
10 Jan 2029 00:51:59.398    10 Jan 2029 00:57:07.663      308.26509489    
10 Jan 2029 16:16:53.693    10 Jan 2029 16:23:57.182      423.48858918    
10 Jan 2029 17:54:16.350    10 Jan 2029 18:01:17.097      420.74750410    
10 Jan 2029 19:33:12.609    10 Jan 2029 19:38:39.490      326.88112686    
10 Jan 2029 21:11:20.362    10 Jan 2029 21:17:18.049      357.68727735    
10 Jan 2029 22:48:31.124    10 Jan 2029 22:55:54.218      443.09449301    
11 Jan 2029 00:26:22.886    11 Jan 2029 00:31:59.379      336.49314033    
11 Jan 2029 15:51:33.786    11 Jan 2029 15:58:26.825      413.03931442    
11 Jan 2029 17:28:43.770    11 Jan 2029 17:35:50.612      426.84173842    
11 Jan 2029 19:07:37.956    11 Jan 2029 19:13:09.477      331.52111062    
11 Jan 2029 20:45:52.113    11 Jan 2029 20:51:42.530      350.41702754    
11 Jan 2029 22:23:04.034    11 Jan 2029 22:30:24.155      440.12093050    
12 Jan 2029 00:00:47.045    12 Jan 2029 00:06:46.864      359.81883482    
12 Jan 2029 15:26:13.992    12 Jan 2029 15:32:54.175      400.18301314    
12 Jan 2029 17:03:10.335    12 Jan 2029 17:10:22.666      432.33131210    
12 Jan 2029 18:42:01.540    12 Jan 2029 18:47:38.519      336.97932854    
12 Jan 2029 20:20:22.038    12 Jan 2029 20:26:05.603      343.56521931    
12 Jan 2029 21:57:35.643    12 Jan 2029 22:04:51.880      436.23778514    
12 Jan 2029 23:35:11.382    12 Jan 2029 23:41:30.611      379.22946650    
13 Jan 2029 15:00:54.505    13 Jan 2029 15:07:19.053      384.54823103    
13 Jan 2029 16:37:36.104    13 Jan 2029 16:44:53.227      437.12286225    
13 Jan 2029 18:16:23.434    13 Jan 2029 18:22:06.590      343.15576764    
13 Jan 2029 19:54:50.094    13 Jan 2029 20:00:27.350      337.25653390    
13 Jan 2029 21:32:05.914    13 Jan 2029 21:39:17.438      431.52406253    
13 Jan 2029 23:09:35.567    13 Jan 2029 23:16:10.950      395.38283927    
14 Jan 2029 14:35:35.580    14 Jan 2029 14:41:41.221      365.64091241    
14 Jan 2029 16:12:01.139    14 Jan 2029 16:19:22.261      441.12196171    
14 Jan 2029 17:50:43.717    14 Jan 2029 17:56:33.657      349.94063799    
14 Jan 2029 19:29:16.239    14 Jan 2029 19:34:47.853      331.61448356    
14 Jan 2029 21:06:34.818    14 Jan 2029 21:13:40.877      426.05974866    
14 Jan 2029 22:43:59.370    14 Jan 2029 22:50:48.116      408.74617361    
15 Jan 2029 14:10:17.572    15 Jan 2029 14:16:00.343      342.77183195    
15 Jan 2029 15:46:25.501    15 Jan 2029 15:53:49.733      444.23196829    
15 Jan 2029 17:25:02.471    15 Jan 2029 17:30:59.688      357.21763030    
