Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 16:52:36.120    01 Jan 2029 16:59:51.708      435.58794928    
02 Jan 2029 04:13:37.081    02 Jan 2029 04:20:10.316      393.23515742    
02 Jan 2029 05:48:12.603    02 Jan 2029 05:53:52.117      339.51466545    
02 Jan 2029 16:28:50.597    02 Jan 2029 16:35:53.055      422.45803471    
02 Jan 2029 18:04:46.992    02 Jan 2029 18:09:08.603      261.61060575    
03 Jan 2029 03:50:05.175    03 Jan 2029 03:55:36.341      331.16537018    
03 Jan 2029 05:23:57.418    03 Jan 2029 05:30:32.839      395.42127448    
03 Jan 2029 16:05:18.468    03 Jan 2029 16:11:44.903      386.43519053    
03 Jan 2029 17:39:53.376    03 Jan 2029 17:45:49.696      356.31967890    
04 Jan 2029 03:26:56.097    04 Jan 2029 03:30:29.609      213.51201361    
04 Jan 2029 04:59:51.047    04 Jan 2029 05:06:55.447      424.39986466    
04 Jan 2029 15:42:03.102    04 Jan 2029 15:47:23.921      320.81897784    
04 Jan 2029 17:15:23.530    04 Jan 2029 17:22:11.427      407.89733209    
05 Jan 2029 04:35:51.136    05 Jan 2029 04:43:02.272      431.13649862    
05 Jan 2029 06:12:31.954    05 Jan 2029 06:13:44.675      72.721305164    
05 Jan 2029 15:19:17.300    05 Jan 2029 15:22:37.384      200.08462026    
05 Jan 2029 16:51:09.432    05 Jan 2029 16:58:21.607      432.17497305    
06 Jan 2029 04:11:57.420    06 Jan 2029 04:18:53.496      416.07652700    
06 Jan 2029 05:47:06.407    06 Jan 2029 05:51:38.909      272.50183710    
06 Jan 2029 16:27:08.572    06 Jan 2029 16:34:22.606      434.03455485    
06 Jan 2029 18:04:30.559    06 Jan 2029 18:06:35.016      124.45682972    
07 Jan 2029 03:48:11.393    07 Jan 2029 03:54:27.471      376.07788306    
07 Jan 2029 05:22:33.905    07 Jan 2029 05:28:30.664      356.75929694    
07 Jan 2029 16:03:20.537    07 Jan 2029 16:10:14.766      414.22839405    
07 Jan 2029 17:38:50.271    07 Jan 2029 17:43:46.471      296.19973241    
08 Jan 2029 03:24:38.051    08 Jan 2029 03:29:38.973      300.92228997    
08 Jan 2029 04:58:15.122    08 Jan 2029 05:04:59.322      404.20035550    
08 Jan 2029 15:39:46.711    08 Jan 2029 15:45:56.690      369.97848318    
08 Jan 2029 17:13:58.744    08 Jan 2029 17:20:13.847      375.10342081    
09 Jan 2029 03:01:41.168    09 Jan 2029 03:04:03.917      142.74934548    
09 Jan 2029 04:34:04.299    09 Jan 2029 04:41:10.653      426.35440672    
09 Jan 2029 15:16:32.023    09 Jan 2029 15:21:23.493      291.46963523    
09 Jan 2029 16:49:27.646    09 Jan 2029 16:56:25.205      417.55937043    
10 Jan 2029 04:09:59.806    10 Jan 2029 04:17:06.244      426.43806555    
10 Jan 2029 05:45:57.509    10 Jan 2029 05:48:40.686      163.17698940    
10 Jan 2029 14:54:01.318    10 Jan 2029 14:56:10.418      129.09980142    
10 Jan 2029 16:25:11.385    10 Jan 2029 16:32:25.939      434.55375843    
11 Jan 2029 03:46:01.889    11 Jan 2029 03:52:45.740      403.85067801    
11 Jan 2029 05:20:54.781    11 Jan 2029 05:25:56.322      301.54046643    
11 Jan 2029 16:01:08.213    11 Jan 2029 16:08:17.674      429.46113870    
11 Jan 2029 17:37:44.354    11 Jan 2029 17:41:04.475      200.12111329    
12 Jan 2029 03:22:12.872    12 Jan 2029 03:28:06.633      353.76096717    
