Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:28:14.337    01 Jan 2029 18:34:28.884      374.54690728    
01 Jan 2029 20:04:43.471    01 Jan 2029 20:12:01.702      438.23059991    
01 Jan 2029 21:43:36.122    01 Jan 2029 21:49:02.678      326.55620312    
01 Jan 2029 23:22:17.363    01 Jan 2029 23:27:12.837      295.47390591    
02 Jan 2029 00:59:28.733    02 Jan 2029 01:06:19.893      411.16016895    
02 Jan 2029 02:36:40.903    02 Jan 2029 02:43:44.894      423.99086781    
02 Jan 2029 18:03:18.477    02 Jan 2029 18:09:11.059      352.58147246    
02 Jan 2029 19:39:29.702    02 Jan 2029 19:46:52.131      442.42906398    
02 Jan 2029 21:18:16.011    02 Jan 2029 21:23:51.917      335.90631176    
02 Jan 2029 22:57:03.922    02 Jan 2029 23:01:53.818      289.89567318    
03 Jan 2029 00:34:19.298    03 Jan 2029 00:41:02.264      402.96572914    
03 Jan 2029 02:11:27.813    03 Jan 2029 02:18:39.760      431.94707151    
03 Jan 2029 17:38:24.020    03 Jan 2029 17:43:49.810      325.79003881    
03 Jan 2029 19:14:15.411    03 Jan 2029 19:21:40.969      445.55738575    
03 Jan 2029 20:52:54.511    03 Jan 2029 20:58:40.121      345.61026046    
03 Jan 2029 22:31:48.377    03 Jan 2029 22:36:33.902      285.52487707    
04 Jan 2029 00:09:08.444    04 Jan 2029 00:15:42.629      394.18538518    
04 Jan 2029 01:46:13.950    04 Jan 2029 01:53:31.866      437.91574105    
04 Jan 2029 17:13:31.714    04 Jan 2029 17:18:24.384      292.66992230    
04 Jan 2029 18:49:00.653    04 Jan 2029 18:56:28.165      447.51185708    
04 Jan 2029 20:27:31.706    04 Jan 2029 20:33:27.228      355.52192404    
04 Jan 2029 22:06:30.681    04 Jan 2029 22:11:13.168      282.48724707    
04 Jan 2029 23:43:56.122    04 Jan 2029 23:50:21.037      384.91488408    
05 Jan 2029 01:20:59.222    05 Jan 2029 01:28:21.289      442.06706415    
05 Jan 2029 03:00:47.381    05 Jan 2029 03:01:34.800      47.418814979    
05 Jan 2029 16:48:42.914    05 Jan 2029 16:52:53.425      250.51134647    
05 Jan 2029 18:23:45.482    05 Jan 2029 18:31:13.663      448.18142289    
05 Jan 2029 20:02:07.679    05 Jan 2029 20:08:13.180      365.50094448    
05 Jan 2029 21:41:10.800    05 Jan 2029 21:45:51.679      280.87894823    
05 Jan 2029 23:18:42.284    05 Jan 2029 23:24:57.542      375.25788556    
06 Jan 2029 00:55:43.548    06 Jan 2029 01:03:08.093      444.54489690    
06 Jan 2029 02:34:34.210    06 Jan 2029 02:37:28.744      174.53371278    
06 Jan 2029 16:24:00.668    06 Jan 2029 16:27:13.881      193.21256188    
06 Jan 2029 17:58:29.960    06 Jan 2029 18:05:57.405      447.44494687    
06 Jan 2029 19:36:42.508    06 Jan 2029 19:42:57.922      375.41331811    
06 Jan 2029 21:15:48.723    06 Jan 2029 21:20:29.482      280.75921882    
06 Jan 2029 22:53:26.877    06 Jan 2029 22:59:32.204      365.32723289    
07 Jan 2029 00:30:26.859    07 Jan 2029 00:37:52.333      445.47381367    
07 Jan 2029 02:08:51.528    07 Jan 2029 02:12:48.602      237.07438738    
07 Jan 2029 15:59:37.222    07 Jan 2029 16:01:13.507      96.284610580    
07 Jan 2029 17:33:14.154    07 Jan 2029 17:40:39.322      445.16773507    
07 Jan 2029 19:11:16.268    07 Jan 2029 19:17:41.400      385.13144238    
07 Jan 2029 20:50:24.459    07 Jan 2029 20:55:06.604      282.14543830    
07 Jan 2029 22:28:09.846    07 Jan 2029 22:34:05.092      355.24613847    
08 Jan 2029 00:05:09.092    08 Jan 2029 00:12:34.057      444.96428710    
08 Jan 2029 01:43:15.832    08 Jan 2029 01:47:57.861      282.02842840    
08 Jan 2029 17:07:58.142    08 Jan 2029 17:15:19.339      441.19698456    
08 Jan 2029 18:45:49.031    08 Jan 2029 18:52:23.564      394.53376672    
08 Jan 2029 20:24:58.040    08 Jan 2029 20:29:43.051      285.01155192    
08 Jan 2029 22:02:51.131    08 Jan 2029 22:08:36.280      345.14918622    
08 Jan 2029 23:39:50.194    08 Jan 2029 23:47:13.311      443.11663663    
09 Jan 2029 01:17:43.279    09 Jan 2029 01:23:00.352      317.07343545    
09 Jan 2029 16:42:42.013    09 Jan 2029 16:49:57.369      435.35561456    
09 Jan 2029 18:20:20.864    09 Jan 2029 18:27:04.369      403.50412927    
09 Jan 2029 19:59:29.520    09 Jan 2029 20:04:18.811      289.29008654    
09 Jan 2029 21:37:30.671    09 Jan 2029 21:43:05.854      335.18302026    
09 Jan 2029 23:14:30.115    09 Jan 2029 23:21:50.139      440.02415661    
10 Jan 2029 00:52:12.297    10 Jan 2029 00:57:57.636      345.33865631    
10 Jan 2029 16:17:25.876    10 Jan 2029 16:24:33.310      427.43368446    
10 Jan 2029 17:54:51.838    10 Jan 2029 18:01:43.768      411.93089500    
10 Jan 2029 19:33:58.975    10 Jan 2029 19:38:53.852      294.87730038    
10 Jan 2029 21:12:08.399    10 Jan 2029 21:17:33.906      325.50645901    
10 Jan 2029 22:49:08.809    10 Jan 2029 22:56:24.585      435.77570161    
11 Jan 2029 00:26:42.054    11 Jan 2029 00:32:50.537      368.48279784    
11 Jan 2029 15:52:09.862    11 Jan 2029 15:59:07.038      417.17597914    
11 Jan 2029 17:29:22.016    11 Jan 2029 17:36:21.722      419.70590564    
11 Jan 2029 19:08:26.493    11 Jan 2029 19:13:28.134      301.64048192    
