Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:28:08.280    01 Jan 2029 18:34:38.316      390.03614194    
01 Jan 2029 20:04:47.705    01 Jan 2029 20:11:58.153      430.44872638    
01 Jan 2029 21:43:53.805    01 Jan 2029 21:48:46.131      292.32565113    
01 Jan 2029 23:22:40.908    01 Jan 2029 23:26:53.100      252.19184838    
02 Jan 2029 00:59:38.936    02 Jan 2029 01:06:15.149      396.21365414    
02 Jan 2029 02:36:39.128    02 Jan 2029 02:43:50.801      431.67276231    
02 Jan 2029 18:03:15.321    02 Jan 2029 18:09:25.205      369.88423266    
02 Jan 2029 19:39:36.410    02 Jan 2029 19:46:52.973      436.56302446    
02 Jan 2029 21:18:35.281    02 Jan 2029 21:23:39.974      304.69356050    
02 Jan 2029 22:57:31.529    02 Jan 2029 23:01:36.042      244.51301380    
03 Jan 2029 00:34:34.018    03 Jan 2029 00:40:59.516      385.49764815    
03 Jan 2029 02:11:30.486    03 Jan 2029 02:18:48.470      437.98398682    
03 Jan 2029 17:38:23.735    03 Jan 2029 17:44:08.803      345.06740829    
03 Jan 2029 19:14:24.724    03 Jan 2029 19:21:46.178      441.45404695    
03 Jan 2029 20:53:15.394    03 Jan 2029 20:58:32.825      317.43048630    
03 Jan 2029 22:32:19.773    03 Jan 2029 22:36:18.341      238.56789102    
04 Jan 2029 00:09:27.707    04 Jan 2029 00:15:41.766      374.05933480    
04 Jan 2029 01:46:21.082    04 Jan 2029 01:53:43.273      442.19135090    
04 Jan 2029 17:13:34.169    04 Jan 2029 17:18:48.462      314.29297691    
04 Jan 2029 18:49:12.702    04 Jan 2029 18:56:37.714      445.01180778    
04 Jan 2029 20:27:54.261    04 Jan 2029 20:33:24.598      330.33685772    
04 Jan 2029 22:07:05.546    04 Jan 2029 22:11:00.134      234.58883520    
04 Jan 2029 23:44:19.950    04 Jan 2029 23:50:21.958      362.00765788    
05 Jan 2029 01:21:10.823    05 Jan 2029 01:28:35.285      444.46202262    
05 Jan 2029 02:59:56.758    05 Jan 2029 03:02:49.306      172.54835843    
05 Jan 2029 16:48:47.724    05 Jan 2029 16:53:23.078      275.35319240    
05 Jan 2029 18:24:00.405    05 Jan 2029 18:31:27.523      447.11871932    
05 Jan 2029 20:02:31.988    05 Jan 2029 20:08:15.218      343.23016971    
05 Jan 2029 21:41:48.779    05 Jan 2029 21:45:41.530      232.75048739    
05 Jan 2029 23:19:10.691    05 Jan 2029 23:25:00.155      349.46373012    
06 Jan 2029 00:55:59.631    06 Jan 2029 01:03:24.569      444.93786965    
06 Jan 2029 02:34:17.754    06 Jan 2029 02:38:16.760      239.00597706    
06 Jan 2029 16:24:06.646    06 Jan 2029 16:27:50.404      223.75783757    
06 Jan 2029 17:58:47.897    06 Jan 2029 18:06:15.544      447.64643441    
06 Jan 2029 19:37:08.672    06 Jan 2029 19:43:04.615      355.94363330    
06 Jan 2029 21:16:29.449    06 Jan 2029 21:20:22.597      233.14801842    
06 Jan 2029 22:53:59.870    06 Jan 2029 22:59:36.434      336.56350651    
07 Jan 2029 00:30:47.436    07 Jan 2029 00:38:11.178      443.74230400    
07 Jan 2029 02:08:46.663    07 Jan 2029 02:13:32.609      285.94600169    
07 Jan 2029 15:59:37.541    07 Jan 2029 16:02:03.833      146.29197959    
07 Jan 2029 17:33:35.251    07 Jan 2029 17:41:01.703      446.45188716    
07 Jan 2029 19:11:44.404    07 Jan 2029 19:17:52.728      368.32433838    
07 Jan 2029 20:51:07.577    07 Jan 2029 20:55:03.362      235.78412896    
07 Jan 2029 22:28:47.418    07 Jan 2029 22:34:10.879      323.46071913    
08 Jan 2029 00:05:34.177    08 Jan 2029 00:12:55.162      440.98539285    
08 Jan 2029 01:43:19.093    08 Jan 2029 01:48:41.230      322.13746326    
08 Jan 2029 17:08:22.550    08 Jan 2029 17:15:45.922      443.37210541    
08 Jan 2029 18:46:19.267    08 Jan 2029 18:52:39.498      380.23120273    
08 Jan 2029 20:25:43.233    08 Jan 2029 20:29:43.802      240.56878856    
08 Jan 2029 22:03:33.260    08 Jan 2029 22:08:43.590      310.32999015    
08 Jan 2029 23:40:19.800    08 Jan 2029 23:47:36.568      436.76783469    
09 Jan 2029 01:17:53.310    09 Jan 2029 01:23:44.343      351.03281359    
09 Jan 2029 16:43:09.889    09 Jan 2029 16:50:28.107      438.21719819    
09 Jan 2029 18:20:53.340    09 Jan 2029 18:27:24.873      391.53291075    
09 Jan 2029 20:00:16.528    09 Jan 2029 20:04:23.860      247.33165547    
09 Jan 2029 21:38:17.311    09 Jan 2029 21:43:14.681      297.36991221    
09 Jan 2029 23:15:04.254    09 Jan 2029 23:22:15.438      431.18419532    
10 Jan 2029 00:52:28.408    10 Jan 2029 00:58:42.841      374.43267221    
10 Jan 2029 16:17:57.386    10 Jan 2029 16:25:08.146      430.76053852    
10 Jan 2029 17:55:26.698    10 Jan 2029 18:02:08.804      402.10583577    
10 Jan 2029 19:34:47.604    10 Jan 2029 19:39:03.447      255.84312861    
10 Jan 2029 21:12:59.476    10 Jan 2029 21:17:44.282      284.80563937    
10 Jan 2029 22:49:47.494    10 Jan 2029 22:56:51.820      424.32566565    
11 Jan 2029 00:27:03.839    11 Jan 2029 00:33:37.264      393.42446972    
11 Jan 2029 15:52:45.181    11 Jan 2029 15:59:45.906      420.72450112    
11 Jan 2029 17:29:59.414    11 Jan 2029 17:36:51.246      411.83201233    
11 Jan 2029 19:09:16.620    11 Jan 2029 19:13:42.458      265.83814361    
11 Jan 2029 20:47:39.651    11 Jan 2029 20:52:12.541      272.89017927    
11 Jan 2029 22:24:29.477    11 Jan 2029 22:31:25.759      416.28253228    
12 Jan 2029 00:01:39.239    12 Jan 2029 00:08:27.968      408.72841005    
12 Jan 2029 15:27:33.456    12 Jan 2029 15:34:21.215      407.75882669    
12 Jan 2029 17:04:31.558    12 Jan 2029 17:11:32.155      420.59713528    
12 Jan 2029 18:43:43.746    12 Jan 2029 18:48:20.784      277.03763244    
12 Jan 2029 20:22:17.718    12 Jan 2029 20:26:39.621      261.90314214    
12 Jan 2029 21:59:10.161    12 Jan 2029 22:05:57.307      407.14648120    
12 Jan 2029 23:36:14.351    12 Jan 2029 23:43:15.205      420.85321384    
13 Jan 2029 15:02:22.446    13 Jan 2029 15:08:53.852      391.40612326    
13 Jan 2029 16:39:03.200    13 Jan 2029 16:46:11.488      428.28851757    
13 Jan 2029 18:18:09.150    13 Jan 2029 18:22:58.315      289.16481973    
13 Jan 2029 19:56:53.555    13 Jan 2029 20:01:05.701      252.14523483    
13 Jan 2029 21:33:49.506    13 Jan 2029 21:40:26.519      397.01284419    
13 Jan 2029 23:10:48.986    13 Jan 2029 23:17:59.162      430.17604253    
14 Jan 2029 14:37:12.469    14 Jan 2029 14:43:23.512      371.04330277    
14 Jan 2029 16:13:34.411    14 Jan 2029 16:20:49.204      434.79298496    
14 Jan 2029 17:52:32.994    14 Jan 2029 17:57:34.950      301.95575946    
14 Jan 2029 19:31:27.038    14 Jan 2029 19:35:30.965      243.92664288    
14 Jan 2029 21:08:27.473    14 Jan 2029 21:14:53.456      385.98288082    
14 Jan 2029 22:45:22.999    14 Jan 2029 22:52:39.986      436.98756387    
15 Jan 2029 14:12:03.983    15 Jan 2029 14:17:49.757      345.77400052    
15 Jan 2029 15:48:05.263    15 Jan 2029 15:55:25.257      439.99459846    
15 Jan 2029 17:26:55.432    15 Jan 2029 17:32:10.597      315.16496725    
15 Jan 2029 19:05:58.048    15 Jan 2029 19:09:55.596      237.54794647    
15 Jan 2029 20:43:04.019    15 Jan 2029 20:49:18.185      374.16616227    
15 Jan 2029 22:19:56.276    15 Jan 2029 22:27:17.795      441.51924129    
16 Jan 2029 13:46:57.692    16 Jan 2029 13:52:11.901      314.20867686    
16 Jan 2029 15:22:35.831    16 Jan 2029 15:29:59.603      443.77210418    
16 Jan 2029 17:01:16.606    16 Jan 2029 17:06:45.173      328.56743900    
16 Jan 2029 18:40:26.489    16 Jan 2029 18:44:19.763      233.27403049    
16 Jan 2029 20:17:39.102    16 Jan 2029 20:23:40.785      361.68316507    
16 Jan 2029 21:54:28.726    16 Jan 2029 22:01:52.687      443.96087083    
16 Jan 2029 23:33:14.691    16 Jan 2029 23:36:04.034      169.34304459    
17 Jan 2029 13:21:54.814    17 Jan 2029 13:26:28.755      273.94063751    
17 Jan 2029 14:57:06.196    17 Jan 2029 15:04:32.192      445.99593478    
17 Jan 2029 16:35:36.650    17 Jan 2029 16:41:18.609      341.95836730    
17 Jan 2029 18:14:52.299    17 Jan 2029 18:18:43.604      231.30442930    
17 Jan 2029 19:52:12.672    17 Jan 2029 19:58:01.340      348.66809944    
17 Jan 2029 21:29:00.274    17 Jan 2029 21:36:24.747      444.47240245    
17 Jan 2029 23:07:17.136    17 Jan 2029 23:11:15.930      238.79335499    
18 Jan 2029 12:56:57.873    18 Jan 2029 13:00:37.818      219.94518412    
18 Jan 2029 14:31:36.443    18 Jan 2029 14:39:02.967      446.52453626    
18 Jan 2029 16:09:55.688    18 Jan 2029 16:15:50.840      355.15157331    
18 Jan 2029 17:49:15.463    18 Jan 2029 17:53:07.210      231.74666532    
18 Jan 2029 19:26:44.678    18 Jan 2029 19:32:19.950      335.27207474    
18 Jan 2029 21:03:30.859    18 Jan 2029 21:10:54.051      443.19227650    
18 Jan 2029 22:41:28.257    18 Jan 2029 22:46:15.413      287.15649698    
19 Jan 2029 12:32:14.822    19 Jan 2029 12:34:31.167      136.34591731    
19 Jan 2029 14:06:06.666    19 Jan 2029 14:13:31.866      445.19971161    
19 Jan 2029 15:44:13.835    19 Jan 2029 15:50:21.812      367.97725183    
19 Jan 2029 17:23:36.023    19 Jan 2029 17:27:30.624      234.60037897    
19 Jan 2029 19:01:15.058    19 Jan 2029 19:06:36.725      321.66654604    
19 Jan 2029 20:38:00.427    19 Jan 2029 20:45:20.670      440.24357650    
19 Jan 2029 22:15:43.200    19 Jan 2029 22:21:07.349      324.14858221    
20 Jan 2029 13:40:36.972    20 Jan 2029 13:47:58.813      441.84045384    
20 Jan 2029 15:18:31.196    20 Jan 2029 15:24:51.476      380.27949915    
20 Jan 2029 16:57:54.075    20 Jan 2029 17:01:53.832      239.75747324    
20 Jan 2029 18:35:43.744    20 Jan 2029 18:40:51.791      308.04696215    
20 Jan 2029 20:12:28.931    20 Jan 2029 20:19:44.670      435.73873773    
20 Jan 2029 21:50:00.118    20 Jan 2029 21:55:53.602      353.48353770    
21 Jan 2029 13:15:07.482    21 Jan 2029 13:22:23.716      436.23451337    
21 Jan 2029 14:52:47.873    21 Jan 2029 14:59:19.787      391.91377867    
21 Jan 2029 16:32:09.760    21 Jan 2029 16:36:16.778      247.01811173    
21 Jan 2029 18:10:10.653    21 Jan 2029 18:15:05.289      294.63631175    
21 Jan 2029 19:46:56.330    21 Jan 2029 19:54:06.113      429.78335110    
21 Jan 2029 21:24:18.060    21 Jan 2029 21:30:35.134      377.07377763    
22 Jan 2029 12:49:38.338    22 Jan 2029 12:56:46.464      428.12643272    
22 Jan 2029 14:27:03.960    22 Jan 2029 14:33:46.704      402.74445978    
22 Jan 2029 16:06:23.253    22 Jan 2029 16:10:39.370      256.11697859    
22 Jan 2029 17:44:35.692    22 Jan 2029 17:49:17.380      281.68800264    
22 Jan 2029 19:21:22.585    22 Jan 2029 19:28:25.065      422.47935355    
22 Jan 2029 20:58:36.460    22 Jan 2029 21:05:12.527      396.06621007    
23 Jan 2029 12:24:09.713    23 Jan 2029 12:31:06.913      417.19982859    
23 Jan 2029 14:01:19.546    23 Jan 2029 14:08:12.188      412.64240480    
23 Jan 2029 15:40:34.748    23 Jan 2029 15:45:01.500      266.75212886    
23 Jan 2029 17:18:58.752    23 Jan 2029 17:23:28.239      269.48698094    
23 Jan 2029 18:55:47.659    23 Jan 2029 19:02:41.587      413.92786573    
23 Jan 2029 20:32:54.947    23 Jan 2029 20:39:46.164      411.21731917    
24 Jan 2029 11:58:41.824    24 Jan 2029 12:05:24.873      403.04991226    
24 Jan 2029 13:35:34.717    24 Jan 2029 13:42:36.200      421.48260497    
24 Jan 2029 15:14:44.441    24 Jan 2029 15:19:23.051      278.61014988    
24 Jan 2029 16:53:19.712    24 Jan 2029 16:57:38.059      258.34752781    
24 Jan 2029 18:30:11.515    24 Jan 2029 18:36:55.747      404.23182755    
24 Jan 2029 20:07:13.259    24 Jan 2029 20:14:16.320      423.06021661    
25 Jan 2029 11:33:14.951    25 Jan 2029 11:39:40.090      385.13843729    
25 Jan 2029 13:09:49.556    25 Jan 2029 13:16:58.697      429.14176335    
