Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:29:28.953    01 Jan 2029 18:32:47.039      198.08617914    
01 Jan 2029 20:04:35.415    01 Jan 2029 20:11:59.407      443.99233817    
01 Jan 2029 21:42:36.014    01 Jan 2029 21:49:51.503      435.48894874    
01 Jan 2029 23:20:59.403    01 Jan 2029 23:28:06.807      427.40319057    
02 Jan 2029 00:58:54.680    02 Jan 2029 01:06:22.856      448.17542156    
02 Jan 2029 02:37:19.106    02 Jan 2029 02:42:45.047      325.94103282    
02 Jan 2029 18:04:21.624    02 Jan 2029 18:06:51.316      149.69158459    
02 Jan 2029 19:39:02.386    02 Jan 2029 19:46:23.581      441.19421476    
02 Jan 2029 21:16:58.626    02 Jan 2029 21:24:15.762      437.13576891    
02 Jan 2029 22:55:22.888    02 Jan 2029 23:02:29.342      426.45422984    
03 Jan 2029 00:33:19.026    03 Jan 2029 00:40:47.535      448.50917679    
03 Jan 2029 02:11:37.867    03 Jan 2029 02:17:20.435      342.56808569    
03 Jan 2029 17:39:30.421    03 Jan 2029 17:40:36.977      66.556221549    
03 Jan 2029 19:13:28.377    03 Jan 2029 19:20:46.174      437.79759142    
03 Jan 2029 20:51:19.879    03 Jan 2029 20:58:38.671      438.79136180    
03 Jan 2029 22:29:44.843    03 Jan 2029 22:36:50.475      425.63214933    
04 Jan 2029 00:07:41.985    04 Jan 2029 00:15:10.511      448.52642108    
04 Jan 2029 01:45:56.005    04 Jan 2029 01:51:53.312      357.30717637    
04 Jan 2029 18:47:53.411    04 Jan 2029 18:55:07.157      433.74586010    
04 Jan 2029 20:25:39.784    04 Jan 2029 20:33:00.217      440.43264175    
04 Jan 2029 22:04:05.261    04 Jan 2029 22:11:10.212      424.95017694    
04 Jan 2029 23:42:03.538    04 Jan 2029 23:49:31.792      448.25459848    
05 Jan 2029 01:20:13.387    05 Jan 2029 01:26:23.796      370.40941621    
05 Jan 2029 18:22:17.517    05 Jan 2029 18:29:26.494      428.97639385    
05 Jan 2029 19:59:58.352    05 Jan 2029 20:07:20.387      442.03497759    
05 Jan 2029 21:38:24.136    05 Jan 2029 21:45:28.556      424.41987373    
05 Jan 2029 23:16:23.667    05 Jan 2029 23:23:51.388      447.72099835    
06 Jan 2029 00:54:29.909    06 Jan 2029 01:00:51.978      382.06907089    
06 Jan 2029 17:56:40.728    06 Jan 2029 18:03:44.147      423.41925366    
06 Jan 2029 19:34:15.596    06 Jan 2029 19:41:39.168      443.57222251    
06 Jan 2029 21:12:41.461    06 Jan 2029 21:19:45.512      424.05095254    
06 Jan 2029 22:50:42.353    06 Jan 2029 22:58:09.306      446.95283810    
07 Jan 2029 00:28:45.485    07 Jan 2029 00:35:17.926      392.44084877    
07 Jan 2029 17:31:03.081    07 Jan 2029 17:38:00.076      416.99552630    
07 Jan 2029 19:08:31.530    07 Jan 2029 19:15:56.547      445.01672817    
07 Jan 2029 20:46:57.234    07 Jan 2029 20:54:01.085      423.85109758    
07 Jan 2029 22:24:59.582    07 Jan 2029 22:32:25.559      445.97731942    
08 Jan 2029 00:03:00.048    08 Jan 2029 00:09:41.699      401.65099829    
08 Jan 2029 17:05:24.620    08 Jan 2029 17:12:14.235      409.61512352    
08 Jan 2029 18:42:46.171    08 Jan 2029 18:50:12.510      446.33936766    
08 Jan 2029 20:21:11.455    08 Jan 2029 20:28:15.281      423.82581640    
08 Jan 2029 21:59:15.337    08 Jan 2029 22:06:40.158      444.82166315    
08 Jan 2029 23:37:13.540    08 Jan 2029 23:44:03.344      409.80472782    
09 Jan 2029 16:39:45.399    09 Jan 2029 16:46:26.573      401.17381664    
