Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:28:30.131    01 Jan 2029 18:34:05.343      335.21189194    
01 Jan 2029 20:04:37.556    01 Jan 2029 20:12:05.335      447.77863797    
01 Jan 2029 21:43:09.099    01 Jan 2029 21:49:26.762      377.66307205    
01 Jan 2029 23:21:42.380    01 Jan 2029 23:27:40.020      357.63962403    
02 Jan 2029 00:59:12.547    02 Jan 2029 01:06:25.380      432.83224355    
02 Jan 2029 02:36:47.869    02 Jan 2029 02:43:30.078      402.20912774    
02 Jan 2029 18:03:28.447    02 Jan 2029 18:08:37.547      309.10013581    
02 Jan 2029 19:39:18.123    02 Jan 2029 19:46:47.038      448.91475036    
02 Jan 2029 21:17:44.329    02 Jan 2029 21:24:07.499      383.16919443    
02 Jan 2029 22:56:21.326    02 Jan 2029 23:02:15.745      354.41870318    
03 Jan 2029 00:33:54.316    03 Jan 2029 00:41:02.782      428.46547893    
03 Jan 2029 02:11:25.729    03 Jan 2029 02:18:18.861      413.13186132    
03 Jan 2029 17:38:28.480    03 Jan 2029 17:43:05.829      277.34858397    
03 Jan 2029 19:13:57.969    03 Jan 2029 19:21:27.168      449.19966288    
03 Jan 2029 20:52:18.179    03 Jan 2029 20:58:47.073      388.89341812    
03 Jan 2029 22:30:58.481    03 Jan 2029 22:36:50.292      351.81147060    
04 Jan 2029 00:08:34.664    04 Jan 2029 00:15:38.321      423.65700005    
04 Jan 2029 01:46:02.821    04 Jan 2029 01:53:05.043      422.22274599    
04 Jan 2029 17:13:31.439    04 Jan 2029 17:17:28.974      237.53511210    
04 Jan 2029 18:48:37.136    04 Jan 2029 18:56:05.683      448.54660146    
04 Jan 2029 20:26:50.694    04 Jan 2029 20:33:25.453      394.75912226    
04 Jan 2029 22:05:33.825    04 Jan 2029 22:11:23.694      349.86989493    
04 Jan 2029 23:43:13.556    04 Jan 2029 23:50:12.029      418.47250670    
05 Jan 2029 01:20:39.048    05 Jan 2029 01:27:48.707      429.65969676    
05 Jan 2029 16:48:40.007    05 Jan 2029 16:51:44.293      184.28609023    
05 Jan 2029 18:23:15.671    05 Jan 2029 18:30:42.533      446.86163398    
05 Jan 2029 20:01:21.918    05 Jan 2029 20:08:02.606      400.68833220    
05 Jan 2029 21:40:07.345    05 Jan 2029 21:45:55.981      348.63584724    
05 Jan 2029 23:17:50.957    05 Jan 2029 23:24:43.937      412.98034679    
06 Jan 2029 00:55:14.328    06 Jan 2029 01:02:29.919      435.59047297    
06 Jan 2029 16:24:04.371    06 Jan 2029 16:25:41.595      97.223108495    
06 Jan 2029 17:57:53.625    06 Jan 2029 18:05:17.667      444.04163099    
06 Jan 2029 19:35:51.897    06 Jan 2029 19:42:38.499      406.60231673    
06 Jan 2029 21:14:39.036    06 Jan 2029 21:20:27.175      348.13947596    
06 Jan 2029 22:52:26.830    06 Jan 2029 22:59:14.082      407.25181658    
07 Jan 2029 00:29:48.591    07 Jan 2029 00:37:08.732      440.14067051    
07 Jan 2029 17:32:31.054    07 Jan 2029 17:39:51.026      439.97161402    
07 Jan 2029 19:10:20.677    07 Jan 2029 19:17:13.099      412.42203440    
07 Jan 2029 20:49:08.898    07 Jan 2029 20:54:57.296      348.39794179    
07 Jan 2029 22:27:01.140    07 Jan 2029 22:33:42.502      401.36136560    
08 Jan 2029 00:04:21.777    08 Jan 2029 00:11:45.197      443.41938123    
08 Jan 2029 01:43:33.301    08 Jan 2029 01:46:04.015      150.71444353    
08 Jan 2029 17:07:08.025    08 Jan 2029 17:14:22.546      434.52125131    
08 Jan 2029 18:44:48.305    08 Jan 2029 18:51:46.373      418.06841295    
08 Jan 2029 20:23:36.942    08 Jan 2029 20:29:26.356      349.41460829    
08 Jan 2029 22:01:33.853    08 Jan 2029 22:08:09.240      395.38668027    
08 Jan 2029 23:38:53.832    08 Jan 2029 23:46:19.355      445.52334412    
09 Jan 2029 01:17:38.560    09 Jan 2029 01:21:13.203      214.64353502    
09 Jan 2029 16:41:44.613    09 Jan 2029 16:48:52.153      427.54011430    
09 Jan 2029 18:19:14.827    09 Jan 2029 18:26:18.290      423.46247567    
09 Jan 2029 19:58:03.185    09 Jan 2029 20:03:54.364      351.17876369    
09 Jan 2029 21:36:04.933    09 Jan 2029 21:42:34.341      389.40860059    
09 Jan 2029 23:13:24.709    09 Jan 2029 23:20:51.249      446.54007882    
10 Jan 2029 00:51:51.429    10 Jan 2029 00:56:11.314      259.88539131    
10 Jan 2029 16:16:20.911    10 Jan 2029 16:23:19.762      418.85111087    
10 Jan 2029 17:53:40.293    10 Jan 2029 18:00:48.818      428.52529805    
10 Jan 2029 19:32:27.655    10 Jan 2029 19:38:21.321      353.66585667    
10 Jan 2029 21:10:34.346    10 Jan 2029 21:16:57.857      383.51086301    
10 Jan 2029 22:47:54.367    10 Jan 2029 22:55:20.917      446.55033984    
11 Jan 2029 00:26:07.503    11 Jan 2029 00:31:02.746      295.24352909    
11 Jan 2029 15:50:57.028    11 Jan 2029 15:57:45.269      408.24108368    
11 Jan 2029 17:28:04.751    11 Jan 2029 17:35:17.929      433.17781192    
11 Jan 2029 19:06:50.387    11 Jan 2029 19:12:47.225      356.83821832    
11 Jan 2029 20:45:02.061    11 Jan 2029 20:51:19.840      377.77957652    
11 Jan 2029 22:22:22.768    11 Jan 2029 22:29:48.398      445.63006880    
12 Jan 2029 00:00:25.116    12 Jan 2029 00:05:49.163      324.04651358    
12 Jan 2029 15:25:33.102    12 Jan 2029 15:32:08.549      395.44692908    
12 Jan 2029 17:02:28.253    12 Jan 2029 17:09:45.593      437.34047574    
12 Jan 2029 18:41:11.423    12 Jan 2029 18:47:12.069      360.64619876    
12 Jan 2029 20:19:28.046    12 Jan 2029 20:25:40.348      372.30241948    
12 Jan 2029 21:56:49.878    12 Jan 2029 22:04:13.730      443.85201128    
12 Jan 2029 23:34:43.417    12 Jan 2029 23:40:31.416      347.99891113    
13 Jan 2029 15:00:09.308    13 Jan 2029 15:06:29.442      380.13419247    
13 Jan 2029 16:36:50.851    13 Jan 2029 16:44:11.783      440.93277168    
13 Jan 2029 18:15:30.813    13 Jan 2029 18:21:35.842      365.02957150    
13 Jan 2029 19:53:52.273    13 Jan 2029 19:59:59.440      367.16748769    
13 Jan 2029 21:31:15.669    13 Jan 2029 21:38:36.956      441.28706247    
13 Jan 2029 23:09:01.896    13 Jan 2029 23:15:10.016      368.11973780    
14 Jan 2029 14:34:45.874    14 Jan 2029 14:40:47.737      361.86233863    
14 Jan 2029 16:11:12.598    14 Jan 2029 16:18:36.471      443.87259084    
14 Jan 2029 17:49:48.613    14 Jan 2029 17:55:58.532      369.91914057    
