Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:27:49.562    01 Jan 2029 18:35:10.273      440.71110816    
01 Jan 2029 20:05:36.427    01 Jan 2029 20:11:06.819      330.39231092    
02 Jan 2029 01:01:30.968    02 Jan 2029 01:04:57.206      206.23830312    
02 Jan 2029 02:36:49.560    02 Jan 2029 02:44:07.669      438.10921371    
02 Jan 2029 04:14:19.564    02 Jan 2029 04:18:44.438      264.87357651    
02 Jan 2029 18:03:11.556    02 Jan 2029 18:10:23.379      431.82292306    
02 Jan 2029 19:40:32.183    02 Jan 2029 19:46:30.584      358.40044644    
03 Jan 2029 00:37:10.146    03 Jan 2029 00:39:30.665      140.51943653    
03 Jan 2029 02:12:07.221    03 Jan 2029 02:19:17.490      430.26993944    
03 Jan 2029 03:49:13.922    03 Jan 2029 03:54:32.720      318.79870270    
03 Jan 2029 17:38:35.577    03 Jan 2029 17:45:33.365      417.78798202    
03 Jan 2029 19:15:29.505    03 Jan 2029 19:21:51.651      382.14600545    
04 Jan 2029 01:47:24.534    04 Jan 2029 01:54:23.218      418.68454758    
04 Jan 2029 03:24:13.384    04 Jan 2029 03:30:11.497      358.11246646    
04 Jan 2029 17:14:02.034    04 Jan 2029 17:20:39.817      397.78322858    
04 Jan 2029 18:50:28.229    04 Jan 2029 18:57:10.193      401.96334069    
05 Jan 2029 01:22:41.493    05 Jan 2029 01:29:24.837      403.34340701    
05 Jan 2029 02:59:15.615    05 Jan 2029 03:05:43.088      387.47306146    
05 Jan 2029 16:49:31.556    05 Jan 2029 16:55:42.107      370.55165889    
05 Jan 2029 18:25:28.276    05 Jan 2029 18:32:26.298      418.02208292    
06 Jan 2029 00:57:58.136    06 Jan 2029 01:04:22.288      384.15184915    
06 Jan 2029 02:34:19.438    06 Jan 2029 02:41:08.650      409.21211512    
06 Jan 2029 16:25:05.182    06 Jan 2029 16:30:39.197      334.01471697    
06 Jan 2029 18:00:29.617    06 Jan 2029 18:07:39.997      430.38085025    
