Target: DefaultSC

Observer: GroundStation1
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2029 18:29:08.496    01 Jan 2029 18:33:12.866      244.37021131    
01 Jan 2029 20:04:34.735    01 Jan 2029 20:12:02.530      447.79496006    
01 Jan 2029 21:42:42.241    01 Jan 2029 21:49:47.653      425.41227085    
01 Jan 2029 23:21:07.657    01 Jan 2029 23:28:02.660      415.00292307    
02 Jan 2029 00:58:57.448    02 Jan 2029 01:06:25.047      447.59923245    
02 Jan 2029 02:37:08.613    02 Jan 2029 02:42:58.728      350.11537081    
02 Jan 2029 18:04:00.156    02 Jan 2029 18:07:26.770      206.61316122    
02 Jan 2029 19:39:05.347    02 Jan 2029 19:46:31.111      445.76420984    
02 Jan 2029 21:17:08.306    02 Jan 2029 21:24:16.048      427.74145725    
02 Jan 2029 22:55:35.094    02 Jan 2029 23:02:28.737      413.64272061    
03 Jan 2029 00:33:26.165    03 Jan 2029 00:40:53.188      447.02288368    
03 Jan 2029 02:11:32.329    03 Jan 2029 02:17:37.534      365.20426848    
03 Jan 2029 17:38:56.975    03 Jan 2029 17:41:33.085      156.11034692    
03 Jan 2029 19:13:35.030    03 Jan 2029 19:20:58.116      443.08631405    
03 Jan 2029 20:51:33.011    03 Jan 2029 20:58:43.129      430.11754261    
03 Jan 2029 22:30:00.960    03 Jan 2029 22:36:53.445      412.48466105    
04 Jan 2029 00:07:53.487    04 Jan 2029 00:15:19.594      446.10615189    
04 Jan 2029 01:45:55.359    04 Jan 2029 01:52:13.845      378.48593647    
04 Jan 2029 17:14:11.073    04 Jan 2029 17:15:19.684      68.610637018    
04 Jan 2029 18:48:03.813    04 Jan 2029 18:55:23.511      439.69825690    
04 Jan 2029 20:25:56.371    04 Jan 2029 20:33:08.881      432.50979383    
04 Jan 2029 22:04:25.248    04 Jan 2029 22:11:16.795      411.54714539    
04 Jan 2029 23:42:19.394    04 Jan 2029 23:49:44.278      444.88344050    
05 Jan 2029 01:20:17.585    05 Jan 2029 01:26:47.763      390.17776289    
05 Jan 2029 18:22:31.728    05 Jan 2029 18:29:47.259      435.53064473    
05 Jan 2029 20:00:18.403    05 Jan 2029 20:07:33.288      434.88564250    
05 Jan 2029 21:38:47.948    05 Jan 2029 21:45:38.794      410.84599405    
05 Jan 2029 23:16:43.863    05 Jan 2029 23:24:07.252      443.38925038    
06 Jan 2029 00:54:38.914    06 Jan 2029 01:01:19.366      400.45211341    
06 Jan 2029 17:56:58.812    06 Jan 2029 18:04:09.319      430.50628176    
06 Jan 2029 19:34:39.124    06 Jan 2029 19:41:56.335      437.21077197    
06 Jan 2029 21:13:09.056    06 Jan 2029 21:19:59.450      410.39413854    
06 Jan 2029 22:51:06.874    06 Jan 2029 22:58:28.532      441.65827443    
07 Jan 2029 00:28:59.268    07 Jan 2029 00:35:48.717      409.44923224    
07 Jan 2029 17:31:25.107    07 Jan 2029 17:38:29.645      424.53831914    
07 Jan 2029 19:08:58.556    07 Jan 2029 19:16:18.005      439.44920751    
07 Jan 2029 20:47:28.570    07 Jan 2029 20:54:18.772      410.20134136    
07 Jan 2029 22:25:28.406    07 Jan 2029 22:32:48.131      439.72545859    
08 Jan 2029 00:03:18.583    08 Jan 2029 00:10:15.869      417.28580523    
08 Jan 2029 17:05:50.662    08 Jan 2029 17:12:48.189      417.52781540    
08 Jan 2029 18:43:16.718    08 Jan 2029 18:50:38.282      441.56337327    
08 Jan 2029 20:21:46.491    08 Jan 2029 20:28:36.765      410.27398040    
08 Jan 2029 21:59:48.442    08 Jan 2029 22:07:06.068      437.62603230    
08 Jan 2029 23:37:36.805    08 Jan 2029 23:44:40.866      424.06085869    
09 Jan 2029 16:40:15.534    09 Jan 2029 16:47:04.894      409.36042923    
09 Jan 2029 18:17:33.636    09 Jan 2029 18:24:57.150      443.51412995    
09 Jan 2029 19:56:02.823    09 Jan 2029 20:02:53.438      410.61486035    
09 Jan 2029 21:34:06.966    09 Jan 2029 21:41:22.361      435.39550602    
09 Jan 2029 23:11:53.888    09 Jan 2029 23:19:03.748      429.85995468    
10 Jan 2029 16:14:39.794    10 Jan 2029 16:21:19.696      399.90191020    
